"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"China","2018","Contraceptive preps based on hormones or spermicides","Export","22092869","70805","Weight in kilograms","70805"
"China","2017","Extracts of glands etc. for therapeutic use","Import","2066802","119.976139834579","Weight in kilograms","119.976139834579"
"China","2017","Extracts of glands etc. for therapeutic use","Export","18503243","47054.4811861698","Weight in kilograms","47054.4811861698"
"China","2017","Heparin, salts, for therapeutic use","Import","26082450","32367.3351082633","Weight in kilograms","32367.3351082633"
"China","2017","Heparin, salts, for therapeutic use","Export","992068069","3930665.39610297","Weight in kilograms","3930665.39610297"
"China","2017","Heparin, salts, for therapeutic use","Re-Import","533687","7095","Weight in kilograms","7095"
"China","2017","Vaccines, human use","Import","498914807","171442","Weight in kilograms","171442"
"China","2017","Vaccines, human use","Export","58638577","113738.88042291","Weight in kilograms","113738.88042291"
"China","2017","Vaccines, veterinary use, except foot and mouth","Import","324512305","1986486","Weight in kilograms","1986486"
"China","2017","Vaccines, veterinary use, except foot and mouth","Export","8852412","257201.174326166","Weight in kilograms","257201.174326166"
"China","2017","Blood, toxins, cultures, medical use, nes","Import","6199803151","11589505.5835296","Weight in kilograms","11589505.5835296"
"China","2017","Blood, toxins, cultures, medical use, nes","Export","506865211","12044743.7068102","Weight in kilograms","12044743.7068102"
"China","2017","Blood, toxins, cultures, medical use, nes","Re-Import","1030527","6202.45602897225","Weight in kilograms","6202.45602897225"
"China","2017","Penicillins or streptomycins and derivatives, in bulk","Import","253408","502.71255765943","Weight in kilograms","502.71255765943"
"China","2017","Penicillins or streptomycins and derivatives, in bulk","Export","31393339","322287","Weight in kilograms","322287"
"China","2017","Antibiotics nes, formulated, in bulk","Import","33485494","1492339","Weight in kilograms","1492339"
"China","2017","Antibiotics nes, formulated, in bulk","Export","283190731","62852454.219439","Weight in kilograms","62852454.219439"
"China","2017","Insulin, formulated, in bulk","Export","54","72","Weight in kilograms","72"
"China","2017","Hormones nes, no antibiotics, bulk, not contraceptive","Import","6492813","775.010742796204","Weight in kilograms","775.010742796204"
"China","2017","Hormones nes, no antibiotics, bulk, not contraceptive","Export","104544","18335","Weight in kilograms","18335"
"China","2017","Alkaloids, derivs, without antibiotics, hormones, bul","Import","11103960","127771","Weight in kilograms","127771"
"China","2017","Alkaloids, derivs, without antibiotics, hormones, bul","Export","4193122","228996","Weight in kilograms","228996"
"China","2017","Medicaments nes, formulated, in bulk","Import","217143988","531100.225436092","Weight in kilograms","531100.225436092"
"China","2017","Medicaments nes, formulated, in bulk","Export","267512499","20808493.5495914","Weight in kilograms","20808493.5495914"
"China","2017","Penicillins and streptomycins, derivs, in dosage","Import","100862152","","Weight in kilograms","1393106.18333056"
"China","2017","Penicillins and streptomycins, derivs, in dosage","Export","155928091","18658681.6568987","Weight in kilograms","18658681.6568987"
"China","2017","Antibiotics nes, in dosage","Import","1394282658","8914643.64089583","Weight in kilograms","8914643.64089583"
"China","2017","Antibiotics nes, in dosage","Export","289090116","35591983.7766936","Weight in kilograms","35591983.7766936"
"China","2017","Antibiotics nes, in dosage","Re-Import","7581","1","Weight in kilograms","1"
"China","2017","Insulin, in dosage","Import","622008857","1271610.57015994","Weight in kilograms","1271610.57015994"
"China","2017","Insulin, in dosage","Export","223255468","621244.186438258","Weight in kilograms","621244.186438258"
"China","2017","Insulin, in dosage","Re-Import","7834392","12388","Weight in kilograms","12388"
"China","2017","Adrenal cortical hormones, in dosage","Import","1320754724","4183551.01011292","Weight in kilograms","4183551.01011292"
"China","2017","Adrenal cortical hormones, in dosage","Export","35783748","3112964.57685127","Weight in kilograms","3112964.57685127"
"China","2017","Hormones nes, except contraceptives, in dosage","Import","1264065851","1410016.2822769","Weight in kilograms","1410016.2822769"
"China","2017","Hormones nes, except contraceptives, in dosage","Export","35017862","476969.998322898","Weight in kilograms","476969.998322898"
"China","2017","Hormones nes, except contraceptives, in dosage","Re-Import","144300","13320","Weight in kilograms","13320"
"China","2017","Alkaloids, derivs, no antibiotics, hormones, in dosag","Import","287472718","5777421.93192892","Weight in kilograms","5777421.93192892"
"China","2017","Alkaloids, derivs, no antibiotics, hormones, in dosag","Export","11424623","586085.514892347","Weight in kilograms","586085.514892347"
"China","2017","Vitamins, derivatives,in dosage","Import","305439404","8258221.67109093","Weight in kilograms","8258221.67109093"
"China","2017","Vitamins, derivatives,in dosage","Export","65002394","8377525.25193407","Weight in kilograms","8377525.25193407"
"China","2017","Medicaments nes, in dosage","Import","11885849515","61841307.1980858","Weight in kilograms","61841307.1980858"
"China","2017","Medicaments nes, in dosage","Export","2264293264","210921786.690807","Weight in kilograms","210921786.690807"
"China","2017","Medicaments nes, in dosage","Re-Import","509601","1279.66303923625","Weight in kilograms","1279.66303923625"
"China","2017","Medical dressings etc. having an adhesive layer","Import","119975182","3063490.15928457","Weight in kilograms","3063490.15928457"
"China","2017","Medical dressings etc. having an adhesive layer","Export","410507900","38391728.4373795","Weight in kilograms","38391728.4373795"
"China","2017","Medical dressings etc. having an adhesive layer","Re-Import","217563","22445.7921412478","Weight in kilograms","22445.7921412478"
"China","2017","Medical dressings etc except those with adhesive laye","Import","61199800","1171152.56835545","Weight in kilograms","1171152.56835545"
"China","2017","Medical dressings etc except those with adhesive laye","Export","935816246","165791098.481834","Weight in kilograms","165791098.481834"
"China","2017","Medical dressings etc except those with adhesive laye","Re-Import","603003","127988.573171001","Weight in kilograms","127988.573171001"
"China","2017","Suture materials, sterile surgical and dental goods","Import","177442482","284706.336564642","Weight in kilograms","284706.336564642"
"China","2017","Suture materials, sterile surgical and dental goods","Export","6093928","","Weight in kilograms","254257.267718185"
"China","2017","Suture materials, sterile surgical and dental goods","Re-Import","1819","2.91858421035321","Weight in kilograms","2.91858421035321"
"China","2017","Blood-grouping reagents","Import","47198549","227004.500015888","Weight in kilograms","227004.500015888"
"China","2017","Blood-grouping reagents","Export","1835623","1002100.85444051","Weight in kilograms","1002100.85444051"
"China","2017","Opacifying preparations, x-ray, diagnostic reagents","Import","210020054","1413593","Weight in kilograms","1413593"
"China","2017","Opacifying preparations, x-ray, diagnostic reagents","Export","546419376","6007890.07410275","Weight in kilograms","6007890.07410275"
"China","2017","Dental cements and other dental fillings, bone cement","Import","103432566","644110.695421211","Weight in kilograms","644110.695421211"
"China","2017","Dental cements and other dental fillings, bone cement","Export","15997873","484420.421202613","Weight in kilograms","484420.421202613"
"China","2017","Dental cements and other dental fillings, bone cement","Re-Import","534","3","Weight in kilograms","3"
"China","2017","First-aid boxes and kits","Import","7628912","245652.892646206","Weight in kilograms","245652.892646206"
"China","2017","First-aid boxes and kits","Export","149453515","23991515.3210566","Weight in kilograms","23991515.3210566"
"China","2017","First-aid boxes and kits","Re-Import","31507","4757","Weight in kilograms","4757"
"China","2017","Contraceptive preps based on hormones or spermicides","Import","76746335","154701.345389231","Weight in kilograms","154701.345389231"
"China","2017","Contraceptive preps based on hormones or spermicides","Export","22126428","124101.238399138","Weight in kilograms","124101.238399138"
"China","2017","Contraceptive preps based on hormones or spermicides","Re-Import","3644","7.34538923061741","Weight in kilograms","7.34538923061741"
"China","2016","Extracts of glands etc. for therapeutic use","Import","606884","50","Weight in kilograms","50"
"China","2016","Extracts of glands etc. for therapeutic use","Export","14800649","20803","Weight in kilograms","20803"
"China","2016","Heparin, salts, for therapeutic use","Import","26371641","106183","Weight in kilograms","106183"
"China","2016","Heparin, salts, for therapeutic use","Export","835891621","3733909","Weight in kilograms","3733909"
"China","2016","Antisera and other blood fractions","Import","4897825899","8094624","Weight in kilograms","8094624"
"China","2016","Antisera and other blood fractions","Export","540759161","12790876","Weight in kilograms","12790876"
"China","2016","Vaccines, human use","Import","239058312","134083","Weight in kilograms","134083"
"China","2016","Vaccines, human use","Export","63936338","145521","Weight in kilograms","145521"
"China","2016","Vaccines, veterinary use, except foot and mouth","Import","272394759","1691421","Weight in kilograms","1691421"
"China","2016","Vaccines, veterinary use, except foot and mouth","Export","12431396","331293","Weight in kilograms","331293"
"China","2016","Blood, toxins, cultures, medical use, nes","Import","246581890","728188","Weight in kilograms","728188"
"China","2016","Blood, toxins, cultures, medical use, nes","Export","15577078","692267","Weight in kilograms","692267"
"China","2016","Penicillins or streptomycins and derivatives, in bulk","Import","2930758","23662","Weight in kilograms","23662"
"China","2016","Penicillins or streptomycins and derivatives, in bulk","Export","31359963","264734","Weight in kilograms","264734"
"China","2016","Antibiotics nes, formulated, in bulk","Import","40091702","1530429","Weight in kilograms","1530429"
"China","2016","Antibiotics nes, formulated, in bulk","Export","292796869","61940074","Weight in kilograms","61940074"
"China","2016","Hormones nes, no antibiotics, bulk, not contraceptive","Import","275672","114","Weight in kilograms","114"
"China","2016","Hormones nes, no antibiotics, bulk, not contraceptive","Export","127419","22402","Weight in kilograms","22402"
"China","2016","Alkaloids, derivs, without antibiotics, hormones, bul","Import","9192469","103677","Weight in kilograms","103677"
"China","2016","Alkaloids, derivs, without antibiotics, hormones, bul","Export","4751070","286772","Weight in kilograms","286772"
"China","2016","Medicaments nes, formulated, in bulk","Import","203706456","755706","Weight in kilograms","755706"
"China","2016","Medicaments nes, formulated, in bulk","Export","284647148","24067800","Weight in kilograms","24067800"
"China","2016","Penicillins and streptomycins, derivs, in dosage","Import","69269899","916385","Weight in kilograms","916385"
"China","2016","Penicillins and streptomycins, derivs, in dosage","Export","142944679","17306571","Weight in kilograms","17306571"
"China","2016","Antibiotics nes, in dosage","Import","1024901322","5701263","Weight in kilograms","5701263"
"China","2016","Antibiotics nes, in dosage","Export","263790149","29097240","Weight in kilograms","29097240"
"China","2016","Insulin, in dosage","Import","625106599","1293635","Weight in kilograms","1293635"
"China","2016","Insulin, in dosage","Export","158965018","465865","Weight in kilograms","465865"
"China","2016","Adrenal cortical hormones, in dosage","Import","1105280727","3526812","Weight in kilograms","3526812"
"China","2016","Adrenal cortical hormones, in dosage","Export","28298853","2454069","Weight in kilograms","2454069"
"China","2016","Hormones nes, except contraceptives, in dosage","Import","1013571060","1373806","Weight in kilograms","1373806"
"China","2016","Hormones nes, except contraceptives, in dosage","Export","31055874","489873","Weight in kilograms","489873"
"China","2016","Alkaloids, derivs, no antibiotics, hormones, in dosag","Import","224252028","3482754","Weight in kilograms","3482754"
"China","2016","Alkaloids, derivs, no antibiotics, hormones, in dosag","Export","12341617","728793","Weight in kilograms","728793"
"China","2016","Vitamins, derivatives,in dosage","Import","261612296","10481892","Weight in kilograms","10481892"
"China","2016","Vitamins, derivatives,in dosage","Export","58381579","8681595","Weight in kilograms","8681595"
"China","2016","Medicaments nes, in dosage","Import","9766326791","60059176","Weight in kilograms","60059176"
"China","2016","Medicaments nes, in dosage","Export","2076196206","201486463","Weight in kilograms","201486463"
"China","2016","Medical dressings etc. having an adhesive layer","Import","105331442","2657514","Weight in kilograms","2657514"
"China","2016","Medical dressings etc. having an adhesive layer","Export","377604904","33651119","Weight in kilograms","33651119"
"China","2016","Medical dressings etc except those with adhesive laye","Import","44567043","1004282","Weight in kilograms","1004282"
"China","2016","Medical dressings etc except those with adhesive laye","Export","917488173","151718342","Weight in kilograms","151718342"
"China","2016","Suture materials, sterile surgical and dental goods","Import","180118738","372982","Weight in kilograms","372982"
"China","2016","Suture materials, sterile surgical and dental goods","Export","4863948","185471","Weight in kilograms","185471"
"China","2016","Blood-grouping reagents","Import","49637483","171260","Weight in kilograms","171260"
"China","2016","Blood-grouping reagents","Export","1419842","937859","Weight in kilograms","937859"
"China","2016","Opacifying preparations, x-ray, diagnostic reagents","Import","160313191","906229","Weight in kilograms","906229"
"China","2016","Opacifying preparations, x-ray, diagnostic reagents","Export","626092259","6423839","Weight in kilograms","6423839"
"China","2016","Dental cements and other dental fillings, bone cement","Import","78936475","519549","Weight in kilograms","519549"
"China","2016","Dental cements and other dental fillings, bone cement","Export","15559330","404523","Weight in kilograms","404523"
"China","2016","First-aid boxes and kits","Import","5550812","164088","Weight in kilograms","164088"
"China","2016","First-aid boxes and kits","Export","150444085","23511967","Weight in kilograms","23511967"
"China","2016","Contraceptive preps based on hormones or spermicides","Import","74161084","172075","Weight in kilograms","172075"
"China","2016","Contraceptive preps based on hormones or spermicides","Export","29391148","462906","Weight in kilograms","462906"
"Germany","2018","Extracts of glands etc. for therapeutic use","Import","9284708.17192072","23911486.2678607","Weight in kilograms","23911486.2678607"
"Germany","2018","Extracts of glands etc. for therapeutic use","Export","8665879.01852168","11692616.5223233","Weight in kilograms","11692616.5223233"
"Germany","2018","Heparin, salts, for therapeutic use","Import","212707971.344728","909836.146117823","Weight in kilograms","909836.146117823"
"Germany","2018","Heparin, salts, for therapeutic use","Export","149202024.810586","43893.4338059563","Weight in kilograms","43893.4338059563"
"Germany","2018","Vaccines, human use","Import","1185988825.3139","550373.776151518","Weight in kilograms","550373.776151518"
"Germany","2018","Vaccines, human use","Export","654581945.031135","947484.517665683","Weight in kilograms","947484.517665683"
"Germany","2018","Vaccines, veterinary use, except foot and mouth","Import","154427943.135252","670823.897173256","Weight in kilograms","670823.897173256"
"Germany","2018","Vaccines, veterinary use, except foot and mouth","Export","175229612.863537","524728.94088207","Weight in kilograms","524728.94088207"
"Germany","2018","Blood, toxins, cultures, medical use, nes","Import","23187122211.1329","23601839.0022687","Weight in kilograms","23601839.0022687"
"Germany","2018","Blood, toxins, cultures, medical use, nes","Export","28584839548.6541","28325246.7098449","Weight in kilograms","28325246.7098449"
"Germany","2018","Penicillins or streptomycins and derivatives, in bulk","Import","714331.06903263","2540.53712792828","Weight in kilograms","2540.53712792828"
"Germany","2018","Penicillins or streptomycins and derivatives, in bulk","Export","331167.12298216","6009","Weight in kilograms","6009"
"Germany","2018","Antibiotics nes, formulated, in bulk","Import","7269202.92036875","22833.2559958832","Weight in kilograms","22833.2559958832"
"Germany","2018","Antibiotics nes, formulated, in bulk","Export","6634036.62814472","56894","Weight in kilograms","56894"
"Germany","2018","Insulin, formulated, in bulk","Export","2081793.40878048","73","Weight in kilograms","73"
"Germany","2018","Hormones nes, no antibiotics, bulk, not contraceptive","Import","73539448.0318278","13843.7052502015","Weight in kilograms","13843.7052502015"
"Germany","2018","Hormones nes, no antibiotics, bulk, not contraceptive","Export","11695821.353009","175489.087838963","Weight in kilograms","175489.087838963"
"Germany","2018","Alkaloids, derivs, without antibiotics, hormones, bul","Import","155551.93627312","19158","Weight in kilograms","19158"
"Germany","2018","Alkaloids, derivs, without antibiotics, hormones, bul","Export","1148583.94462856","21956","Weight in kilograms","21956"
"Germany","2018","Medicaments nes, formulated, in bulk","Import","429049654.157659","2608622.50474004","Weight in kilograms","2608622.50474004"
"Germany","2018","Medicaments nes, formulated, in bulk","Export","6550717948.98999","4712293.28198755","Weight in kilograms","4712293.28198755"
"Germany","2018","Penicillins and streptomycins, derivs, in dosage","Import","148412952.113156","4570033.29400306","Weight in kilograms","4570033.29400306"
"Germany","2018","Penicillins and streptomycins, derivs, in dosage","Export","48812791.8869198","2180985.09018966","Weight in kilograms","2180985.09018966"
"Germany","2018","Antibiotics nes, in dosage","Import","508464346.162773","6335547.89728636","Weight in kilograms","6335547.89728636"
"Germany","2018","Antibiotics nes, in dosage","Export","1306212288.92194","6458633.7093256","Weight in kilograms","6458633.7093256"
"Germany","2018","Insulin, in dosage","Import","654578923.217289","2463428.43204835","Weight in kilograms","2463428.43204835"
"Germany","2018","Insulin, in dosage","Export","3209758060.75406","2275231.06634948","Weight in kilograms","2275231.06634948"
"Germany","2018","Adrenal cortical hormones, in dosage","Import","551714762.645275","3933232.59502801","Weight in kilograms","3933232.59502801"
"Germany","2018","Adrenal cortical hormones, in dosage","Export","405705782.276499","3456380.46691773","Weight in kilograms","3456380.46691773"
"Germany","2018","Hormones nes, except contraceptives, in dosage","Import","1336331603.67616","2643524.40089574","Weight in kilograms","2643524.40089574"
"Germany","2018","Hormones nes, except contraceptives, in dosage","Export","2586286032.03269","7101618.31910893","Weight in kilograms","7101618.31910893"
"Germany","2018","Alkaloids, derivs, no antibiotics, hormones, in dosag","Import","251664741.694389","550053.872373626","Weight in kilograms","550053.872373626"
"Germany","2018","Alkaloids, derivs, no antibiotics, hormones, in dosag","Export","2506163350.80138","8101813.70638169","Weight in kilograms","8101813.70638169"
"Germany","2018","Vitamins, derivatives,in dosage","Import","156163237.334794","3896370.52599569","Weight in kilograms","3896370.52599569"
"Germany","2018","Vitamins, derivatives,in dosage","Export","662484862.297937","44044192.714158","Weight in kilograms","44044192.714158"
"Germany","2018","Medicaments nes, in dosage","Import","25057989208.1087","268063037.321891","Weight in kilograms","268063037.321891"
"Germany","2018","Medicaments nes, in dosage","Export","45080349180.4881","627292408.073172","Weight in kilograms","627292408.073172"
"Germany","2018","Medical dressings etc. having an adhesive layer","Import","418585985.950938","16324532.0179127","Weight in kilograms","16324532.0179127"
"Germany","2018","Medical dressings etc. having an adhesive layer","Export","473332954.423686","16842422.3301698","Weight in kilograms","16842422.3301698"
"Germany","2018","Medical dressings etc except those with adhesive laye","Import","475982366.103282","36292521.0703714","Weight in kilograms","36292521.0703714"
"Germany","2018","Medical dressings etc except those with adhesive laye","Export","342057197.638624","18852934.3429864","Weight in kilograms","18852934.3429864"
"Germany","2018","Suture materials, sterile surgical and dental goods","Import","541720346.40182","761517.168001413","Weight in kilograms","761517.168001413"
"Germany","2018","Suture materials, sterile surgical and dental goods","Export","604627715.186892","1260490.49899511","Weight in kilograms","1260490.49899511"
"Germany","2018","Blood-grouping reagents","Import","35610052.0621445","350764.974258506","Weight in kilograms","350764.974258506"
"Germany","2018","Blood-grouping reagents","Export","65200499.7796652","294727.302350251","Weight in kilograms","294727.302350251"
"Germany","2018","Opacifying preparations, x-ray, diagnostic reagents","Import","108114093.934999","995114.908656234","Weight in kilograms","995114.908656234"
"Germany","2018","Opacifying preparations, x-ray, diagnostic reagents","Export","891834374.888029","","Weight in kilograms","9198250.97185042"
"Germany","2018","Dental cements and other dental fillings, bone cement","Import","183266440.122476","609497.093053535","Weight in kilograms","609497.093053535"
"Germany","2018","Dental cements and other dental fillings, bone cement","Export","637944705.358476","1793443.07176058","Weight in kilograms","1793443.07176058"
"Germany","2018","First-aid boxes and kits","Import","45455738.6568969","6791381.58811779","Weight in kilograms","6791381.58811779"
"Germany","2018","First-aid boxes and kits","Export","46289059.0995661","3870548.97752732","Weight in kilograms","3870548.97752732"
"Germany","2018","Contraceptive preps based on hormones or spermicides","Import","100939831.366939","405263.125960668","Weight in kilograms","405263.125960668"
"Germany","2018","Contraceptive preps based on hormones or spermicides","Export","720412850.152178","3264675.23531265","Weight in kilograms","3264675.23531265"
"Germany","2017","Extracts of glands etc. for therapeutic use","Import","5814025.86430554","2822395.79316375","Weight in kilograms","2822395.79316375"
"Germany","2017","Extracts of glands etc. for therapeutic use","Export","4258264.42865096","32800.1425706746","Weight in kilograms","32800.1425706746"
"Germany","2017","Heparin, salts, for therapeutic use","Import","172909131.77514","43112.7223335395","Weight in kilograms","43112.7223335395"
"Germany","2017","Heparin, salts, for therapeutic use","Export","98088288.7628726","23187.0653088372","Weight in kilograms","23187.0653088372"
"Germany","2017","Vaccines, human use","Import","979993140.840036","498107.505481734","Weight in kilograms","498107.505481734"
"Germany","2017","Vaccines, human use","Export","407161100.107549","737168.909106312","Weight in kilograms","737168.909106312"
"Germany","2017","Vaccines, veterinary use, except foot and mouth","Import","136663551.106258","553303","Weight in kilograms","553303"
"Germany","2017","Vaccines, veterinary use, except foot and mouth","Export","148144873.077771","452463","Weight in kilograms","452463"
"Germany","2017","Blood, toxins, cultures, medical use, nes","Import","21907451988.9768","21907471.0608748","Weight in kilograms","21907471.0608748"
"Germany","2017","Blood, toxins, cultures, medical use, nes","Export","24266808915.2314","26799076.0008707","Weight in kilograms","26799076.0008707"
"Germany","2017","Penicillins or streptomycins and derivatives, in bulk","Import","107608.3069992","615","Weight in kilograms","615"
"Germany","2017","Penicillins or streptomycins and derivatives, in bulk","Export","227510.57832439","5192","Weight in kilograms","5192"
"Germany","2017","Antibiotics nes, formulated, in bulk","Import","36225006.1049033","152086.033135557","Weight in kilograms","152086.033135557"
"Germany","2017","Antibiotics nes, formulated, in bulk","Export","4801744.58097982","9227","Weight in kilograms","9227"
"Germany","2017","Insulin, formulated, in bulk","Export","558223.31827554","19","Weight in kilograms","19"
"Germany","2017","Hormones nes, no antibiotics, bulk, not contraceptive","Import","59949970.1404905","8637.4134726319","Weight in kilograms","8637.4134726319"
"Germany","2017","Hormones nes, no antibiotics, bulk, not contraceptive","Export","14418133.4497384","172583","Weight in kilograms","172583"
"Germany","2017","Alkaloids, derivs, without antibiotics, hormones, bul","Export","451853.69719631","10560","Weight in kilograms","10560"
"Germany","2017","Medicaments nes, formulated, in bulk","Import","369356004.465646","2881432","Weight in kilograms","2881432"
"Germany","2017","Medicaments nes, formulated, in bulk","Export","1575355370.22064","4319830.03089848","Weight in kilograms","4319830.03089848"
