"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"China","2016","Natural rubber latex, including prevulcanised","Import","442683514","424083957","Weight in kilograms","424083957"
"China","2016","Natural rubber latex, including prevulcanised","Export","268019","191362","Weight in kilograms","191362"
"China","2016","Natural rubber in smoked sheets","Import","325191304","204931557","Weight in kilograms","204931557"
"China","2016","Natural rubber in smoked sheets","Export","7008275","4632633","Weight in kilograms","4632633"
"China","2016","Technically specified natural rubber (TSNR)","Import","2233488269","1657752490","Weight in kilograms","1657752490"
"China","2016","Technically specified natural rubber (TSNR)","Export","12628939","9482832","Weight in kilograms","9482832"
"China","2016","Natural rubber in other forms","Import","353232127","214839612","Weight in kilograms","214839612"
"China","2016","Natural rubber in other forms","Export","1354934","425412","Weight in kilograms","425412"
"China","2016","Balata, gutta-percha, guayule, chicle and similar gum","Import","2586","138","Weight in kilograms","138"
"China","2016","Balata, gutta-percha, guayule, chicle and similar gum","Export","225810","6212","Weight in kilograms","6212"
"China","2016","Styrene-butadiene rubber (SBR/XSBR) latex","Import","132763365","85993267","Weight in kilograms","85993267"
"China","2016","Styrene-butadiene rubber (SBR/XSBR) latex","Export","14268367","13570063","Weight in kilograms","13570063"
"China","2016","Styrene-butadiene rubber (SBR/XSBR) except latex","Import","836507390","469661941","Weight in kilograms","469661941"
"China","2016","Styrene-butadiene rubber (SBR/XSBR) except latex","Export","116266493","57277816","Weight in kilograms","57277816"
"China","2016","Butadiene rubber (BR)","Import","349388783","223561315","Weight in kilograms","223561315"
"China","2016","Butadiene rubber (BR)","Export","35356246","23457382","Weight in kilograms","23457382"
"China","2016","Isobutene-isoprene (butyl) rubber (IIR)","Import","109634682","62391327","Weight in kilograms","62391327"
"China","2016","Isobutene-isoprene (butyl) rubber (IIR)","Export","16979789","8276260","Weight in kilograms","8276260"
"China","2016","Halo-isobutene-isoprene rubber (CIIR/BIIR)","Import","500996511","211102657","Weight in kilograms","211102657"
"China","2016","Halo-isobutene-isoprene rubber (CIIR/BIIR)","Export","13082269","5851642","Weight in kilograms","5851642"
"China","2016","Chloroprene (chlorobutadiene) rubber (CR) latex","Import","6612293","2680193","Weight in kilograms","2680193"
"China","2016","Chloroprene (chlorobutadiene) rubber (CR) latex","Export","106860","33256","Weight in kilograms","33256"
"China","2016","Chloroprene (chlorobutadiene) rubber (CR) except late","Import","65542662","17836751","Weight in kilograms","17836751"
"China","2016","Chloroprene (chlorobutadiene) rubber (CR) except late","Export","6214753","1746329","Weight in kilograms","1746329"
"China","2016","Acrylonitrile-butadiene rubber (NBR), latex","Import","42763459","37717558","Weight in kilograms","37717558"
"China","2016","Acrylonitrile-butadiene rubber (NBR), latex","Export","12098081","13421458","Weight in kilograms","13421458"
"China","2016","Acrylonitrile-butadiene rubber (NBR) except as latex","Import","185918564","87814113","Weight in kilograms","87814113"
"China","2016","Acrylonitrile-butadiene rubber (NBR) except as latex","Export","15643523","7491316","Weight in kilograms","7491316"
"China","2016","Isoprene rubber (IR)","Import","69874647","41323660","Weight in kilograms","41323660"
"China","2016","Isoprene rubber (IR)","Export","3269229","1912524","Weight in kilograms","1912524"
"China","2016","Ethylene-propylene-non-conj diene rubber (EPDM)","Import","401981879","198070738","Weight in kilograms","198070738"
"China","2016","Ethylene-propylene-non-conj diene rubber (EPDM)","Export","26822822","10115257","Weight in kilograms","10115257"
"China","2016","Mixtures of natural and synthetic rubbers","Import","2451640046","1817534953","Weight in kilograms","1817534953"
"China","2016","Mixtures of natural and synthetic rubbers","Export","379965","135624","Weight in kilograms","135624"
"China","2016","Synthetic rubber or factice latex from oils, nes","Import","11642754","5048879","Weight in kilograms","5048879"
"China","2016","Synthetic rubber or factice latex from oils, nes","Export","198735","37022","Weight in kilograms","37022"
"China","2016","Synthetic rubber, factice except latex from oils, nes","Import","190766668","47398151","Weight in kilograms","47398151"
"China","2016","Synthetic rubber, factice except latex from oils, nes","Export","159961637","64259832","Weight in kilograms","64259832"
"China","2016","Reclaimed rubber in primary forms or in sheets","Import","41908932","62345021","Weight in kilograms","62345021"
"China","2016","Reclaimed rubber in primary forms or in sheets","Export","96300976","118391325","Weight in kilograms","118391325"
"China","2016","Waste, parings and scrap (except hard rubber)","Export","3329429","3721573","Weight in kilograms","3721573"
"China","2016","Compounded (carbon black, silica) unvulcanised rubber","Import","329507064","116795168","Weight in kilograms","116795168"
"China","2016","Compounded (carbon black, silica) unvulcanised rubber","Export","19771012","7610808","Weight in kilograms","7610808"
"China","2016","Rubber solutions, dispersions nes","Import","8730156","3506817","Weight in kilograms","3506817"
"China","2016","Rubber solutions, dispersions nes","Export","414656","273898","Weight in kilograms","273898"
"China","2016","Compounded unvulcanised rubber in plate, sheet, strip","Import","53420020","19358864","Weight in kilograms","19358864"
"China","2016","Compounded unvulcanised rubber in plate, sheet, strip","Export","22883310","11254942","Weight in kilograms","11254942"
"China","2016","Compounded unvulcanised rubber in primary forms nes","Import","47715599","19776059","Weight in kilograms","19776059"
"China","2016","Compounded unvulcanised rubber in primary forms nes","Export","1962588","430277","Weight in kilograms","430277"
"China","2016","Camel-back strips for retreading rubber tyres","Import","655158","228489","Weight in kilograms","228489"
"China","2016","Camel-back strips for retreading rubber tyres","Export","880018","247632","Weight in kilograms","247632"
"China","2016","Rubber unvulcanised as rods, tubes, profiles, etc","Import","13839402","1035304","Weight in kilograms","1035304"
"China","2016","Rubber unvulcanised as rods, tubes, profiles, etc","Export","9334570","3610660","Weight in kilograms","3610660"
"China","2016","Vulcanised rubber thread and cord","Import","206047655","90201564","Weight in kilograms","90201564"
"China","2016","Vulcanised rubber thread and cord","Export","91049484","19334027","Weight in kilograms","19334027"
"China","2016","Plate, sheet, strip of vulcanised cellular rubber","Import","68944000","7378731","Weight in kilograms","7378731"
"China","2016","Plate, sheet, strip of vulcanised cellular rubber","Export","69370958","16490055","Weight in kilograms","16490055"
"China","2016","Rod and profile shapes of vulcanised cellular rubber","Import","1802733","95177","Weight in kilograms","95177"
"China","2016","Rod and profile shapes of vulcanised cellular rubber","Export","3938007","671440","Weight in kilograms","671440"
"China","2016","Plate, sheet, strip of vulcanised non-cellular rubber","Import","117632546","15273643","Weight in kilograms","15273643"
"China","2016","Plate, sheet, strip of vulcanised non-cellular rubber","Export","145691968","82722725","Weight in kilograms","82722725"
"China","2016","Rods, profile shapes of vulcanised non-cellular rubbe","Import","21583942","2979669","Weight in kilograms","2979669"
"China","2016","Rods, profile shapes of vulcanised non-cellular rubbe","Export","8657845","2114675","Weight in kilograms","2114675"
"China","2016","Rubber tube, pipe or hose not reinforced, no fittings","Import","87106508","4928290","Weight in kilograms","4928290"
"China","2016","Rubber tube, pipe or hose not reinforced, no fittings","Export","114055429","18186041","Weight in kilograms","18186041"
"China","2016","Rubber tube, pipe, hose, metal reinforced, no fitting","Import","61727520","10589043","Weight in kilograms","10589043"
"China","2016","Rubber tube, pipe, hose, metal reinforced, no fitting","Export","202689739","63701825","Weight in kilograms","63701825"
"China","2016","Rubber tube, pipe, hose textile-reinforced no fitting","Import","130434484","8628167","Weight in kilograms","8628167"
"China","2016","Rubber tube, pipe, hose textile-reinforced no fitting","Export","127057632","19776438","Weight in kilograms","19776438"
"China","2016","Rubber tube, pipe or hose, reinforced nes, no fitting","Import","39936638","2584213","Weight in kilograms","2584213"
"China","2016","Rubber tube, pipe or hose, reinforced nes, no fitting","Export","18372627","3559990","Weight in kilograms","3559990"
"China","2016","Rubber tube, pipe or hose with fittings","Import","276460325","10502021","Weight in kilograms","10502021"
"China","2016","Rubber tube, pipe or hose with fittings","Export","312897812","51820625","Weight in kilograms","51820625"
"China","2016","Transmission belts etc, rubber, trapezoidal","Import","56406176","2515020","Weight in kilograms","2515020"
"China","2016","Transmission belts etc, rubber, trapezoidal","Export","106277889","26141625","Weight in kilograms","26141625"
"China","2016","Conveyor belts and belting, rubber, <20cm wide","Import","67778141","9943439","Weight in kilograms","9943439"
"China","2016","Conveyor belts and belting, rubber, <20cm wide","Export","388591682","180760659","Weight in kilograms","180760659"
"China","2016","Conveyor, transmission belts and belting, rubber nes","Import","137775755","3113193","Weight in kilograms","3113193"
"China","2016","Conveyor, transmission belts and belting, rubber nes","Export","170106008","31978142","Weight in kilograms","31978142"
"China","2016","Pneumatic tyres new of rubber for motor cars","Import","520421612","88798615","Number of items","10349180"
"China","2016","Pneumatic tyres new of rubber for motor cars","Export","4620750163","1857167201","Number of items","104275659"
"China","2016","Pneumatic tyres new of rubber for buses or lorries","Import","43535381","11100846","Number of items","312319"
"China","2016","Pneumatic tyres new of rubber for buses or lorries","Export","6669055684","3311201673","Number of items","56907709"
"China","2016","Pneumatic tyres new of rubber for aircraft","Import","42105467","2954483","Number of items","49770"
"China","2016","Pneumatic tyres new of rubber for aircraft","Export","7273050","469525","Number of items","8787"
"China","2016","Pneumatic tyres new of rubber for motorcycles","Import","2019018","294649","Number of items","55891"
"China","2016","Pneumatic tyres new of rubber for motorcycles","Export","314368320","116075220","Number of items","19231141"
"China","2016","Pneumatic tyres new of rubber for bicycles","Import","16484399","1981235","Number of items","3605533"
"China","2016","Pneumatic tyres new of rubber for bicycles","Export","219025902","77906882","Number of items","79471209"
"China","2016","Pneumatic tyres new of rubber nes, herring-bone tread","Import","7691425","2136714","Number of items","21456"
"China","2016","Pneumatic tyres new of rubber nes, herring-bone tread","Export","331166522","138034897","Number of items","1146486"
"China","2016","Pneumatic tyres new of rubber nes","Import","73841503","12323024","No Quantity",""
"China","2016","Pneumatic tyres new of rubber nes","Export","731488867","304078334","Number of items","4639537"
"China","2016","Retreaded tyres","Import","46460729","4314688","Number of items","81003"
"China","2016","Retreaded tyres","Export","12336387","2787248","Number of items","120062"
"China","2016","Pneumatic tyres used","Export","8214884","4856119","No Quantity",""
"China","2016","Pneumatic tyres used","Import","972076","981495","Number of items","25241"
"China","2016","Solid or cushioned tyres, interchangeable treads","Import","32012776","6335572","Weight in kilograms","6335572"
"China","2016","Solid or cushioned tyres, interchangeable treads","Export","129085983","48936295","Weight in kilograms","48936295"
"China","2016","Inner tubes of rubber for motor vehicles","Import","1010655","373721","Number of items","163102"
"China","2016","Inner tubes of rubber for motor vehicles","Export","136455119","50194080","Number of items","23151748"
"China","2016","Inner tubes of rubber for bicycles","Import","1756182","218427","Number of items","1579203"
"China","2016","Inner tubes of rubber for bicycles","Export","169368957","41946652","Number of items","172577867"
"China","2016","Inner tubes of rubber except bicycle or motor vehicle","Import","479939","43149","No Quantity",""
"China","2016","Inner tubes of rubber except bicycle or motor vehicle","Export","176289786","74876386","No Quantity",""
"China","2016","Sheath contraceptives","Import","162268105","4343384","Weight in kilograms","4343384"
"China","2016","Sheath contraceptives","Export","72194939","6898435","Weight in kilograms","6898435"
"China","2016","Rubber hygienic, pharmacy items except contraceptives","Import","14062631","329810","Weight in kilograms","329810"
"China","2016","Rubber hygienic, pharmacy items except contraceptives","Export","64447264","12056866","Weight in kilograms","12056866"
"China","2016","Rubber surgical gloves","Import","8729502","1450247","Weight in kilograms","1450247"
"China","2016","Rubber surgical gloves","Export","218445631","41309065","Weight in kilograms","41309065"
"China","2016","Gloves other than surgical, of rubber","Import","125797518","29860258","Weight in kilograms","29860258"
"China","2016","Gloves other than surgical, of rubber","Export","288618061","51732795","Weight in kilograms","51732795"
"China","2016","Clothing and accessories except gloves, of rubber","Import","8716952","293940","Weight in kilograms","293940"
"China","2016","Clothing and accessories except gloves, of rubber","Export","25768927","3267554","Weight in kilograms","3267554"
"China","2016","Articles of cellular rubber","Import","51420029","2842347","Weight in kilograms","2842347"
"China","2016","Articles of cellular rubber","Export","105126147","17540358","Weight in kilograms","17540358"
"China","2016","Floor coverings, mats of rubber except cellular, hard","Import","12955012","3167287","Weight in kilograms","3167287"
"China","2016","Floor coverings, mats of rubber except cellular, hard","Export","105966368","55773280","Weight in kilograms","55773280"
"China","2016","Erasers (vulcanised rubber)","Import","3903408","415242","Weight in kilograms","415242"
"China","2016","Erasers (vulcanised rubber)","Export","120206152","36963070","Weight in kilograms","36963070"
"China","2016","Gaskets, washers and other seals of vulcanised rubber","Import","1223940291","27647252","Weight in kilograms","27647252"
"China","2016","Gaskets, washers and other seals of vulcanised rubber","Export","885109685","73689274","Weight in kilograms","73689274"
"China","2016","Boat and dock fenders, of vulcanised rubber","Import","883807","117518","Weight in kilograms","117518"
"China","2016","Boat and dock fenders, of vulcanised rubber","Export","49240345","20720801","Weight in kilograms","20720801"
"China","2016","Rubber articles, inflatable nes, vulcanised rubber","Import","25570590","683800","Weight in kilograms","683800"
"China","2016","Rubber articles, inflatable nes, vulcanised rubber","Export","41892631","4987970","Weight in kilograms","4987970"
"China","2016","Articles of vulcanised rubber nes, except hard rubber","Import","798923108","51322371","Weight in kilograms","51322371"
"China","2016","Articles of vulcanised rubber nes, except hard rubber","Export","815748235","154130974","Weight in kilograms","154130974"
"China","2016","Hard rubber (eg ebonite) in all forms, articles,scrap","Import","7867463","416601","Weight in kilograms","416601"
"China","2016","Hard rubber (eg ebonite) in all forms, articles,scrap","Export","55224239","10544489","Weight in kilograms","10544489"
"Germany","2018","Natural rubber latex, including prevulcanised","Import","23264110.4625444","17077798.3502619","Weight in kilograms","17077798.3502619"
"Germany","2018","Natural rubber latex, including prevulcanised","Export","15895875.3914992","11030849.8763725","Weight in kilograms","11030849.8763725"
"Germany","2018","Natural rubber in smoked sheets","Import","42285221.0645372","23910694","Weight in kilograms","23910694"
"Germany","2018","Natural rubber in smoked sheets","Export","1324745.29238744","620306","Weight in kilograms","620306"
"Germany","2018","Technically specified natural rubber (TSNR)","Import","402121336.27075","253826855.907872","Weight in kilograms","253826855.907872"
"Germany","2018","Technically specified natural rubber (TSNR)","Export","95694641.826234","52485111.7703593","Weight in kilograms","52485111.7703593"
"Germany","2018","Natural rubber in other forms","Import","7917547.01922939","4192819.6885993","Weight in kilograms","4192819.6885993"
"Germany","2018","Natural rubber in other forms","Export","1857066.99551304","575564.81772787","Weight in kilograms","575564.81772787"
"Germany","2018","Balata, gutta-percha, guayule, chicle and similar gum","Import","7119.93585116","84.7050871575952","Weight in kilograms","84.7050871575952"
"Germany","2018","Balata, gutta-percha, guayule, chicle and similar gum","Export","301.2941076","","Weight in kilograms","31.7876254758475"
"Germany","2018","Styrene-butadiene rubber (SBR/XSBR) latex","Import","45704960.0345669","36201807.7422238","Weight in kilograms","36201807.7422238"
"Germany","2018","Styrene-butadiene rubber (SBR/XSBR) latex","Export","412762665.689159","310327913.936629","Weight in kilograms","310327913.936629"
"Germany","2018","Styrene-butadiene rubber (SBR/XSBR) except latex","Import","371917847.892307","157716787.66105","Weight in kilograms","157716787.66105"
"Germany","2018","Styrene-butadiene rubber (SBR/XSBR) except latex","Export","602544273.522111","271878061.714495","Weight in kilograms","271878061.714495"
"Germany","2018","Butadiene rubber (BR)","Import","186931356.233223","88775275.2329303","Weight in kilograms","88775275.2329303"
"Germany","2018","Butadiene rubber (BR)","Export","178268939.032544","87383772.0681229","Weight in kilograms","87383772.0681229"
"Germany","2018","Isobutene-isoprene (butyl) rubber (IIR)","Import","25715973.9989413","10044317.6881219","Weight in kilograms","10044317.6881219"
"Germany","2018","Isobutene-isoprene (butyl) rubber (IIR)","Export","2416222.77894336","720923.253810101","Weight in kilograms","720923.253810101"
"Germany","2018","Halo-isobutene-isoprene rubber (CIIR/BIIR)","Import","104918283.325665","42768295","Weight in kilograms","42768295"
"Germany","2018","Halo-isobutene-isoprene rubber (CIIR/BIIR)","Export","2484701.612646","569570","Weight in kilograms","569570"
"Germany","2018","Chloroprene (chlorobutadiene) rubber (CR) latex","Import","3496950.35134859","1314145","Weight in kilograms","1314145"
"Germany","2018","Chloroprene (chlorobutadiene) rubber (CR) latex","Export","76328620.4120432","28202705.3835416","Weight in kilograms","28202705.3835416"
"Germany","2018","Chloroprene (chlorobutadiene) rubber (CR) except late","Import","38836675.1742232","8449205.91470615","Weight in kilograms","8449205.91470615"
"Germany","2018","Chloroprene (chlorobutadiene) rubber (CR) except late","Export","152333713.574437","31165731.7427019","Weight in kilograms","31165731.7427019"
"Germany","2018","Acrylonitrile-butadiene rubber (NBR), latex","Import","3561078.2009118","1191316.79386705","Weight in kilograms","1191316.79386705"
"Germany","2018","Acrylonitrile-butadiene rubber (NBR), latex","Export","2489095.78043488","1352993.15176726","Weight in kilograms","1352993.15176726"
"Germany","2018","Acrylonitrile-butadiene rubber (NBR) except as latex","Import","137430051.83608","35193050.0520595","Weight in kilograms","35193050.0520595"
"Germany","2018","Acrylonitrile-butadiene rubber (NBR) except as latex","Export","61396788.0965858","6352116.46823152","Weight in kilograms","6352116.46823152"
"Germany","2018","Isoprene rubber (IR)","Import","55529146.2656334","28815430.1371407","Weight in kilograms","28815430.1371407"
"Germany","2018","Ethylene-propylene-non-conj diene rubber (EPDM)","Import","193104578.026116","79207568.1040306","Weight in kilograms","79207568.1040306"
"Germany","2018","Mixtures of natural and synthetic rubbers","Import","911660.06752465","122510","Weight in kilograms","122510"
"Germany","2018","Mixtures of natural and synthetic rubbers","Export","2111265.88023136","299568.873660405","Weight in kilograms","299568.873660405"
"Germany","2018","Synthetic rubber or factice latex from oils, nes","Import","8553748.95807843","","Weight in kilograms","4022243.51910902"
"Germany","2018","Synthetic rubber or factice latex from oils, nes","Export","74374566.252521","78111305.4366411","Weight in kilograms","78111305.4366411"
"Germany","2018","Synthetic rubber, factice except latex from oils, nes","Import","203341282.332137","52524665.6982306","Weight in kilograms","52524665.6982306"
"Germany","2018","Synthetic rubber, factice except latex from oils, nes","Export","151930631.68338","33432644.1841679","Weight in kilograms","33432644.1841679"
"Germany","2018","Reclaimed rubber in primary forms or in sheets","Import","3828987.63847514","4134475.22049645","Weight in kilograms","4134475.22049645"
"Germany","2018","Reclaimed rubber in primary forms or in sheets","Export","12785761.6488434","14446671","Weight in kilograms","14446671"
"Germany","2018","Waste, parings and scrap (except hard rubber)","Import","27701337.6375228","","Weight in kilograms","104667467.25126"
"Germany","2018","Waste, parings and scrap (except hard rubber)","Export","14442601.5774462","122760263.536149","Weight in kilograms","122760263.536149"
"Germany","2018","Compounded (carbon black, silica) unvulcanised rubber","Import","218375852.501497","68700914.8361855","Weight in kilograms","68700914.8361855"
"Germany","2018","Compounded (carbon black, silica) unvulcanised rubber","Export","606725835.191668","199333129.013199","Weight in kilograms","199333129.013199"
"Germany","2018","Rubber solutions, dispersions nes","Import","11986240.7395522","6570989.80732382","Weight in kilograms","6570989.80732382"
"Germany","2018","Rubber solutions, dispersions nes","Export","38475946.3815582","6562153.16505779","Weight in kilograms","6562153.16505779"
"Germany","2018","Compounded unvulcanised rubber in plate, sheet, strip","Import","224044934.881683","72330850.8536883","Weight in kilograms","72330850.8536883"
"Germany","2018","Compounded unvulcanised rubber in plate, sheet, strip","Export","212027320.34558","50373910.6973202","Weight in kilograms","50373910.6973202"
"Germany","2018","Compounded unvulcanised rubber in primary forms nes","Import","92076456.1474204","30436240.0933662","Weight in kilograms","30436240.0933662"
"Germany","2018","Compounded unvulcanised rubber in primary forms nes","Export","250385092.088864","100660878.561323","Weight in kilograms","100660878.561323"
"Germany","2018","Camel-back strips for retreading rubber tyres","Import","2747218.03524712","728372.805802466","Weight in kilograms","728372.805802466"
"Germany","2018","Camel-back strips for retreading rubber tyres","Export","10813875.6043333","995896.999775225","Weight in kilograms","995896.999775225"
"Germany","2018","Rubber unvulcanised as rods, tubes, profiles, etc","Import","24895502.9704765","3614168.63088083","Weight in kilograms","3614168.63088083"
"Germany","2018","Rubber unvulcanised as rods, tubes, profiles, etc","Export","68559612.4252058","9350699.35463413","Weight in kilograms","9350699.35463413"
"Germany","2018","Vulcanised rubber thread and cord","Import","5611416.56928304","1372724.89767532","Weight in kilograms","1372724.89767532"
"Germany","2018","Vulcanised rubber thread and cord","Export","4395950.74106968","658183.797275186","Weight in kilograms","658183.797275186"
"Germany","2018","Plate, sheet, strip of vulcanised cellular rubber","Import","69547936.1642247","10327846.9503049","Weight in kilograms","10327846.9503049"
"Germany","2018","Plate, sheet, strip of vulcanised cellular rubber","Export","91738307.5452452","9173660.44709753","Weight in kilograms","9173660.44709753"
"Germany","2018","Rod and profile shapes of vulcanised cellular rubber","Import","13969852.7416262","2122637.82031615","Weight in kilograms","2122637.82031615"
"Germany","2018","Rod and profile shapes of vulcanised cellular rubber","Export","20052949.5301539","1243611.25650854","Weight in kilograms","1243611.25650854"
"Germany","2018","Plate, sheet, strip of vulcanised non-cellular rubber","Import","152088081.575811","33747048.7410874","Weight in kilograms","33747048.7410874"
"Germany","2018","Plate, sheet, strip of vulcanised non-cellular rubber","Export","581887041.440482","123097412.647077","Weight in kilograms","123097412.647077"
"Germany","2018","Rods, profile shapes of vulcanised non-cellular rubbe","Import","91324329.6524917","15914388.2239821","Weight in kilograms","15914388.2239821"
"Germany","2018","Rods, profile shapes of vulcanised non-cellular rubbe","Export","358662441.058602","49217029.3985054","Weight in kilograms","49217029.3985054"
"Germany","2018","Rubber tube, pipe or hose not reinforced, no fittings","Import","75184507.5566368","7471127.65548625","Weight in kilograms","7471127.65548625"
"Germany","2018","Rubber tube, pipe or hose not reinforced, no fittings","Export","153521668.978883","11215450.2330914","Weight in kilograms","11215450.2330914"
"Germany","2018","Rubber tube, pipe, hose, metal reinforced, no fitting","Import","283084723.319565","57142285.653417","Weight in kilograms","57142285.653417"
"Germany","2018","Rubber tube, pipe, hose, metal reinforced, no fitting","Export","143962338.321411","21963998.8880136","Weight in kilograms","21963998.8880136"
"Germany","2018","Rubber tube, pipe, hose textile-reinforced no fitting","Import","319686247.709575","28937395.2937986","Weight in kilograms","28937395.2937986"
"Germany","2018","Rubber tube, pipe, hose textile-reinforced no fitting","Export","377287680.693573","17443085.9906378","Weight in kilograms","17443085.9906378"
"Germany","2018","Rubber tube, pipe or hose, reinforced nes, no fitting","Import","50565847.0155687","5552954.52679597","Weight in kilograms","5552954.52679597"
"Germany","2018","Rubber tube, pipe or hose, reinforced nes, no fitting","Export","114539179.854354","6219704.49714998","Weight in kilograms","6219704.49714998"
"Germany","2018","Rubber tube, pipe or hose with fittings","Import","531879574.547127","28242001.1497184","Weight in kilograms","28242001.1497184"
"Germany","2018","Rubber tube, pipe or hose with fittings","Export","798655421.887249","30285068.4088414","Weight in kilograms","30285068.4088414"
"Germany","2018","Transmission belts etc, rubber, trapezoidal","Import","118470274.497017","5721366.83269189","Weight in kilograms","5721366.83269189"
"Germany","2018","Transmission belts etc, rubber, trapezoidal","Export","253907870.056744","7713378.92232168","Weight in kilograms","7713378.92232168"
"Germany","2018","Conveyor, transmission belts and belting, rubber nes","Import","364307170.344492","33747072.0663505","Weight in kilograms","33747072.0663505"
"Germany","2018","Conveyor, transmission belts and belting, rubber nes","Export","746422367.647947","44335601.5193382","Weight in kilograms","44335601.5193382"
"Germany","2018","Pneumatic tyres new of rubber for motor cars","Import","4657088265.23298","878328561.791869","Number of items","92034739.4042376"
"Germany","2018","Pneumatic tyres new of rubber for motor cars","Export","4320843220.77701","705218008","Number of items","70792042.6067359"
"Germany","2018","Pneumatic tyres new of rubber for buses or lorries","Import","1578166751.86239","403495339","Number of items","12103294.6288643"
"Germany","2018","Pneumatic tyres new of rubber for buses or lorries","Export","1192135212.70201","292498934.289901","Number of items","7409860"
"Germany","2018","Pneumatic tyres new of rubber for aircraft","Import","18889945.7452683","592963","Number of items","21323.2439925089"
"Germany","2018","Pneumatic tyres new of rubber for aircraft","Export","24547640.8487845","275491.132601465","Number of items","6759.50332210681"
"Germany","2018","Pneumatic tyres new of rubber for motorcycles","Import","136654806.810226","18794086.4873269","Number of items","3745308"
"Germany","2018","Pneumatic tyres new of rubber for motorcycles","Export","192843150.602372","19650657","Number of items","3924003"
"Germany","2018","Pneumatic tyres new of rubber for bicycles","Import","109307864.334038","13389741.4596456","Number of items","19367475.6278353"
"Germany","2018","Pneumatic tyres new of rubber for bicycles","Export","143173706.311723","7639875.31524156","Number of items","13229892"
"Germany","2018","Pneumatic tyres new of rubber nes, herring-bone tread","Import","437869547.924209","104532663","Number of items","2048643.23209924"
"Germany","2018","Pneumatic tyres new of rubber nes, herring-bone tread","Export","50780065.1777198","9195132.48830008","Number of items","266198.061938701"
"Germany","2018","Pneumatic tyres new of rubber nes","Import","373415253.790571","95107867.3827986","Number of items","4281677.02088992"
"Germany","2018","Pneumatic tyres new of rubber nes","Export","125478041.706884","26366503","Number of items","1575082.07735261"
"Germany","2018","Retreaded tyres","Import","58354509.9670797","15111905","Number of items","353421"
"Germany","2018","Retreaded tyres","Export","149558407.29651","49342787","Number of items","1232253.96677635"
"Germany","2018","Pneumatic tyres used","Import","53009919.7263395","54687457.8740886","Number of items","1986597.04426449"
"Germany","2018","Pneumatic tyres used","Export","42835061.2594963","60407472","Number of items","5104889"
"Germany","2018","Solid or cushioned tyres, interchangeable treads","Import","121714760.049354","55674450.2664104","Weight in kilograms","55674450.2664104"
"Germany","2018","Solid or cushioned tyres, interchangeable treads","Export","109558100.596234","36113487.1863563","Weight in kilograms","36113487.1863563"
"Germany","2018","Inner tubes of rubber for motor vehicles","Import","3025429.4105168","751815.159038238","Number of items","319513.249479394"
"Germany","2018","Inner tubes of rubber for motor vehicles","Export","536718.23400552","240598.254104695","Number of items","118811"
"Germany","2018","Inner tubes of rubber for bicycles","Import","31888816.6446206","4900496.42652115","Number of items","28125618"
"Germany","2018","Inner tubes of rubber for bicycles","Export","22792882.6983027","2230967.89478728","Number of items","12108515"
"Germany","2018","Inner tubes of rubber except bicycle or motor vehicle","Import","14112221.9300502","3333242.3490961","Number of items","3592540"
"Germany","2018","Inner tubes of rubber except bicycle or motor vehicle","Export","7144536.36706144","","Number of items","1333822"
"Germany","2018","Sheath contraceptives","Import","23288972.3619689","956363.295279216","Weight in kilograms","956363.295279216"
"Germany","2018","Sheath contraceptives","Export","26135674.6555756","664386.462873819","Weight in kilograms","664386.462873819"
"Germany","2018","Rubber hygienic, pharmacy items except contraceptives","Import","55044293.7528122","2727944.14797773","Weight in kilograms","2727944.14797773"
"Germany","2018","Rubber hygienic, pharmacy items except contraceptives","Export","35813854.6138125","1027490.37157094","Weight in kilograms","1027490.37157094"
"Germany","2018","Rubber surgical gloves","Import","426969144.647718","66461030.6612905","Weight in kilograms","66461030.6612905"
"Germany","2018","Rubber surgical gloves","Export","156693862.304705","20302420.6808707","Weight in kilograms","20302420.6808707"
"Germany","2018","Gloves other than surgical, of rubber","Import","214790823.063161","31471158.6300056","Weight in kilograms","31471158.6300056"
"Germany","2018","Gloves other than surgical, of rubber","Export","125510607.464506","11792476.5620135","Weight in kilograms","11792476.5620135"
"Germany","2018","Clothing and accessories except gloves, of rubber","Import","7469413.91014757","229395.836605807","Weight in kilograms","229395.836605807"
"Germany","2018","Clothing and accessories except gloves, of rubber","Export","6676698.69223536","128262.074347191","Weight in kilograms","128262.074347191"
"Germany","2018","Articles of cellular rubber","Import","25850653.9401205","2385656.10766698","Weight in kilograms","2385656.10766698"
"Germany","2018","Articles of cellular rubber","Export","40064761.189938","1257252.57467313","Weight in kilograms","1257252.57467313"
"Germany","2018","Floor coverings, mats of rubber except cellular, hard","Import","70340414.0806004","24909333.7194555","Weight in kilograms","24909333.7194555"
"Germany","2018","Floor coverings, mats of rubber except cellular, hard","Export","113341126.961894","28821565.3955312","Weight in kilograms","28821565.3955312"
"Germany","2018","Erasers (vulcanised rubber)","Import","4862350.41838065","781668.06438763","Weight in kilograms","781668.06438763"
"Germany","2018","Erasers (vulcanised rubber)","Export","3303121.56643888","260058.570740695","Weight in kilograms","260058.570740695"
"Germany","2018","Gaskets, washers and other seals of vulcanised rubber","Import","1525139341.75614","89347898.1598047","Weight in kilograms","89347898.1598047"
