"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"China","2018","Cotton yarn >85% multiple uncombed >714 dtex, not ret","Import","1102140","256747","Weight in kilograms","256747"
"China","2018","Cotton yarn >85% multiple uncombed >714 dtex, not ret","Export","2707840","613626","Weight in kilograms","613626"
"China","2018","Cotton yarn >85% multiple uncombed >714 dtex, not ret","Re-Import","135646","54547","Weight in kilograms","54547"
"China","2018","Cotton yarn >85% multiple uncomb 714-232 dtex,not ret","Import","62844461","21381077","Weight in kilograms","21381077"
"China","2018","Cotton yarn >85% multiple uncomb 714-232 dtex,not ret","Export","28749588","5399649.56344977","Weight in kilograms","5399649.56344977"
"China","2018","Cotton yarn >85% multiple uncomb 714-232 dtex,not ret","Re-Import","753823","150158","Weight in kilograms","150158"
"China","2018","Cotton yarn >85% multiple uncomb 232-192 dtex,not ret","Import","533464","133209","Weight in kilograms","133209"
"China","2018","Cotton yarn >85% multiple uncomb 232-192 dtex,not ret","Export","3672873","545949","Weight in kilograms","545949"
"China","2018","Cotton yarn >85% multiple uncomb 232-192 dtex,not ret","Re-Import","101850","17263","Weight in kilograms","17263"
"China","2018","Cotton yarn >85% multiple uncomb 192-125 dtex,not ret","Import","83291733","26418233","Weight in kilograms","26418233"
"China","2018","Cotton yarn >85% multiple uncomb 192-125 dtex,not ret","Export","18859505","4363294.6100582","Weight in kilograms","4363294.6100582"
"China","2018","Cotton yarn >85% multiple uncomb 192-125 dtex,not ret","Re-Import","1558896","496205","Weight in kilograms","496205"
"China","2018","Cotton yarn >85% multiple uncombed <125 dtex, not ret","Import","78320","21112.6956965905","Weight in kilograms","21112.6956965905"
"China","2018","Cotton yarn >85% multiple uncombed <125 dtex, not ret","Export","1350488","124863","Weight in kilograms","124863"
"China","2018","Cotton yarn >85% multiple combed >714 dtex,not retail","Import","1032852","151668","Weight in kilograms","151668"
"China","2018","Cotton yarn >85% multiple combed >714 dtex,not retail","Export","1155952","214265","Weight in kilograms","214265"
"China","2018","Cotton yarn >85% multiple combed >714 dtex,not retail","Re-Import","914595","130515","Weight in kilograms","130515"
"China","2018","Cotton yarn >85% multiple combed 714-232 dtex,not ret","Import","85316828","16252510.9528949","Weight in kilograms","16252510.9528949"
"China","2018","Cotton yarn >85% multiple combed 714-232 dtex,not ret","Export","83475937","12416758.338719","Weight in kilograms","12416758.338719"
"China","2018","Cotton yarn >85% multiple combed 714-232 dtex,not ret","Re-Import","69658867","12373431","Weight in kilograms","12373431"
"China","2018","Cotton yarn >85% multiple combed 232-192 dtex,not ret","Import","8813006","1462432","Weight in kilograms","1462432"
"China","2018","Cotton yarn >85% multiple combed 232-192 dtex,not ret","Export","32475340","4430243","Weight in kilograms","4430243"
"China","2018","Cotton yarn >85% multiple combed 232-192 dtex,not ret","Re-Import","6953183","1170660","Weight in kilograms","1170660"
"China","2018","Cotton yarn >85% multiple combed 192-125 dtex,not ret","Import","29248518","6001680.48833292","Weight in kilograms","6001680.48833292"
"China","2018","Cotton yarn >85% multiple combed 192-125 dtex,not ret","Export","87419861","15447566.5903491","Weight in kilograms","15447566.5903491"
"China","2018","Cotton yarn >85% multiple combed 192-125 dtex,not ret","Re-Import","20653865","4223056","Weight in kilograms","4223056"
"China","2018","Cotton yarn >85% multiple combed <125 dtex,not retail","Import","11689337","2025659","Weight in kilograms","2025659"
"China","2018","Cotton yarn >85% multiple combed <125 dtex,not retail","Export","78944859","9322018","Weight in kilograms","9322018"
"China","2018","Cotton yarn >85% multiple combed <125 dtex,not retail","Re-Import","2666737","511354","Weight in kilograms","511354"
"China","2018","Cotton yarn <85% single uncombed >714dtex, not retail","Import","7057574","4646951","Weight in kilograms","4646951"
"China","2018","Cotton yarn <85% single uncombed >714dtex, not retail","Export","60660406","30169503","Weight in kilograms","30169503"
"China","2018","Cotton yarn <85% single uncombed >714dtex, not retail","Re-Import","1503396","220841","Weight in kilograms","220841"
"China","2018","Cotton yarn <85% single uncombed 714-232 dtex,not ret","Import","83515669","32434761","Weight in kilograms","32434761"
"China","2018","Cotton yarn <85% single uncombed 714-232 dtex,not ret","Export","75251092","27726468","Weight in kilograms","27726468"
"China","2018","Cotton yarn <85% single uncombed 714-232 dtex,not ret","Re-Import","5036480","1548141","Weight in kilograms","1548141"
"China","2018","Cotton yarn <85% single uncombed 232-192 dtex,not ret","Import","6871753","2437140","Weight in kilograms","2437140"
"China","2018","Cotton yarn <85% single uncombed 232-192 dtex,not ret","Export","14210589","3972615","Weight in kilograms","3972615"
"China","2018","Cotton yarn <85% single uncombed 232-192 dtex,not ret","Re-Import","90","100","Weight in kilograms","100"
"China","2018","Cotton yarn <85% single uncombed 192-125 dtex,not ret","Import","2025339","697477","Weight in kilograms","697477"
"China","2018","Cotton yarn <85% single uncombed 192-125 dtex,not ret","Export","5294992","1227264","Weight in kilograms","1227264"
"China","2018","Cotton yarn <85% single uncombed 192-125 dtex,not ret","Re-Import","47691","19055","Weight in kilograms","19055"
"China","2018","Cotton yarn <85% single uncombed <125 dtex, not retai","Import","2088","527","Weight in kilograms","527"
"China","2018","Cotton yarn <85% single uncombed <125 dtex, not retai","Export","184316","74279","Weight in kilograms","74279"
"China","2018","Cotton yarn <85% single uncombed <125 dtex, not retai","Re-Import","362","401","Weight in kilograms","401"
"China","2018","Cotton yarn <85% single combed >714 dtex, not retail","Import","4090332","495309","Weight in kilograms","495309"
"China","2018","Cotton yarn <85% single combed >714 dtex, not retail","Export","5714587","781008","Weight in kilograms","781008"
"China","2018","Cotton yarn <85% single combed >714 dtex, not retail","Re-Import","2974081","357068","Weight in kilograms","357068"
"China","2018","Cotton yarn <85% single combed 714-232 dtex,not retai","Import","48394530","15173392","Weight in kilograms","15173392"
"China","2018","Cotton yarn <85% single combed 714-232 dtex,not retai","Export","10575867","2169322","Weight in kilograms","2169322"
"China","2018","Cotton yarn <85% single combed 714-232 dtex,not retai","Re-Import","632615","111640","Weight in kilograms","111640"
"China","2018","Cotton yarn <85% single combed 232-192 dtex,not retai","Import","70317336","21082125","Weight in kilograms","21082125"
"China","2018","Cotton yarn <85% single combed 232-192 dtex,not retai","Export","44504106","10003198","Weight in kilograms","10003198"
"China","2018","Cotton yarn <85% single combed 232-192 dtex,not retai","Re-Import","757485","216959","Weight in kilograms","216959"
"China","2018","Cotton yarn <85% single combed 192-125 dtex,not retai","Import","65190567","18330098","Weight in kilograms","18330098"
"China","2018","Cotton yarn <85% single combed 192-125 dtex,not retai","Export","44612794","10011673","Weight in kilograms","10011673"
"China","2018","Cotton yarn <85% single combed 192-125 dtex,not retai","Re-Import","5770638","1356857","Weight in kilograms","1356857"
"China","2018","Cotton yarn <85% single combed <125 dtex, not retail","Import","112999","15439","Weight in kilograms","15439"
"China","2018","Cotton yarn <85% single combed <125 dtex, not retail","Export","15489961","3127858","Weight in kilograms","3127858"
"China","2018","Cotton yarn <85% single combed <125 dtex, not retail","Re-Import","22158","3865","Weight in kilograms","3865"
"China","2018","Cotton yarn <85% multiple uncombed >714, not ret., ne","Import","2796036","487622","Weight in kilograms","487622"
"China","2018","Cotton yarn <85% multiple uncombed >714, not ret., ne","Export","7094696","1969071.49787214","Weight in kilograms","1969071.49787214"
"China","2018","Cotton yarn <85% multiple uncombed >714, not ret., ne","Re-Import","2605227","418594","Weight in kilograms","418594"
"China","2018","Cotton yarn <85% multiple uncomb 714-232 dtex,not ret","Import","13027097","2214894","Weight in kilograms","2214894"
"China","2018","Cotton yarn <85% multiple uncomb 714-232 dtex,not ret","Export","33232424","6794440","Weight in kilograms","6794440"
"China","2018","Cotton yarn <85% multiple uncomb 714-232 dtex,not ret","Re-Import","12552002","2121958","Weight in kilograms","2121958"
"China","2018","Cotton yarn <85% multiple uncomb 232-192 dtex,not ret","Import","51779","9922","Weight in kilograms","9922"
"China","2018","Cotton yarn <85% multiple uncomb 232-192 dtex,not ret","Export","7916447","1505153","Weight in kilograms","1505153"
"China","2018","Cotton yarn <85% multiple uncomb 232-192 dtex,not ret","Re-Import","700","100","Weight in kilograms","100"
"China","2018","Cotton yarn <85% multiple uncomb 192-125 dtex,not ret","Import","555271","40546","Weight in kilograms","40546"
"China","2018","Cotton yarn <85% multiple uncomb 192-125 dtex,not ret","Export","2157171","392377","Weight in kilograms","392377"
"China","2018","Cotton yarn <85% multiple uncombed <125 dtex,not ret.","Import","12640","441","Weight in kilograms","441"
"China","2018","Cotton yarn <85% multiple uncombed <125 dtex,not ret.","Export","490673","87373","Weight in kilograms","87373"
"China","2018","Cotton yarn <85% multiple combed >714, not retail, ne","Import","5062601","825970","Weight in kilograms","825970"
"China","2018","Cotton yarn <85% multiple combed >714, not retail, ne","Export","3654402","551947","Weight in kilograms","551947"
"China","2018","Cotton yarn <85% multiple combed >714, not retail, ne","Re-Import","4927312","811345","Weight in kilograms","811345"
"China","2018","Cotton yarn <85% multiple combed 714-232 dtex,not ret","Import","65547963","10422185","Weight in kilograms","10422185"
"China","2018","Cotton yarn <85% multiple combed 714-232 dtex,not ret","Export","83634554","12669429","Weight in kilograms","12669429"
"China","2018","Cotton yarn <85% multiple combed 714-232 dtex,not ret","Re-Import","64726404","10325098","Weight in kilograms","10325098"
"China","2018","Cotton yarn <85% multiple combed 232-192 dtex,not ret","Import","4252469","528388","Weight in kilograms","528388"
"China","2018","Cotton yarn <85% multiple combed 232-192 dtex,not ret","Export","21107825","3084579","Weight in kilograms","3084579"
"China","2018","Cotton yarn <85% multiple combed 232-192 dtex,not ret","Re-Import","3434059","449148","Weight in kilograms","449148"
"China","2018","Cotton yarn <85% multiple combed 192-125 dtex,not ret","Import","3344851","419938","Weight in kilograms","419938"
"China","2018","Cotton yarn <85% multiple combed 192-125 dtex,not ret","Export","11544810","1556487","Weight in kilograms","1556487"
"China","2018","Cotton yarn <85% multiple combed 192-125 dtex,not ret","Re-Import","3058555","364188","Weight in kilograms","364188"
"China","2018","Cotton yarn <85% multiple combed <125 dtex, not retai","Import","2010051","196498.488789809","Weight in kilograms","196498.488789809"
"China","2018","Cotton yarn <85% multiple combed <125 dtex, not retai","Export","3894217","520150.21646818","Weight in kilograms","520150.21646818"
"China","2018","Cotton yarn <85% multiple combed <125 dtex, not retai","Re-Import","1792131","191403","Weight in kilograms","191403"
"China","2018","Cotton yarn (except sewing thread) >85% cotton, retai","Import","619268","19991.5864130022","Weight in kilograms","19991.5864130022"
"China","2018","Cotton yarn (except sewing thread) >85% cotton, retai","Export","15750235","3163103.43896149","Weight in kilograms","3163103.43896149"
"China","2018","Cotton yarn (except sewing thread) >85% cotton, retai","Re-Import","5","1.06456521704013","Weight in kilograms","1.06456521704013"
"China","2018","Cotton yarn (except sewing thread) <85% cotton, retai","Import","118443","10460.0597563138","Weight in kilograms","10460.0597563138"
"China","2018","Cotton yarn (except sewing thread) <85% cotton, retai","Export","7590078","1755438.925123","Weight in kilograms","1755438.925123"
"China","2018","Plain weave cotton, >85% <100 g/m2, unbleached","Import","5216700","1094776.54095684","Weight in kilograms","1094776.54095684"
"China","2018","Plain weave cotton, >85% <100 g/m2, unbleached","Export","381814902","32494561","Weight in kilograms","32494561"
"China","2018","Plain weave cotton, >85% <100 g/m2, unbleached","Re-Import","50692","4562","Weight in kilograms","4562"
"China","2018","Plain weave cotton, >85% 100-200g/m2, unbleached","Import","39437857","10038271.3627116","Weight in kilograms","10038271.3627116"
"China","2018","Plain weave cotton, >85% 100-200g/m2, unbleached","Export","1399317114","152798859.655172","Weight in kilograms","152798859.655172"
"China","2018","Plain weave cotton, >85% 100-200g/m2, unbleached","Re-Import","712476","84812","Weight in kilograms","84812"
"China","2018","Twill weave cotton, >85% <200g/m2, unbleached","Import","13872874","3673388","Weight in kilograms","3673388"
"China","2018","Twill weave cotton, >85% <200g/m2, unbleached","Export","57157071","8800670","Weight in kilograms","8800670"
"China","2018","Twill weave cotton, >85% <200g/m2, unbleached","Re-Import","1040","69","Weight in kilograms","69"
"China","2018","Woven cotton nes, >85% <200g/m2, unbleached","Import","6378129","1111911.28775764","Weight in kilograms","1111911.28775764"
"China","2018","Woven cotton nes, >85% <200g/m2, unbleached","Export","268039626","32256526","Weight in kilograms","32256526"
"China","2018","Woven cotton nes, >85% <200g/m2, unbleached","Re-Import","583224","57856","Weight in kilograms","57856"
"China","2018","Plain weave cotton, >85% <100 g/m2, bleached","Import","1272161","110686","Weight in kilograms","110686"
"China","2018","Plain weave cotton, >85% <100 g/m2, bleached","Export","108694065","16094900.1480752","Weight in kilograms","16094900.1480752"
"China","2018","Plain weave cotton, >85% <100 g/m2, bleached","Re-Import","66295","5452","Weight in kilograms","5452"
"China","2018","Plain weave cotton, >85% 100-200g/m2, bleached","Import","4702697","346335.073646053","Weight in kilograms","346335.073646053"
"China","2018","Plain weave cotton, >85% 100-200g/m2, bleached","Export","184872923","20386261","Weight in kilograms","20386261"
"China","2018","Plain weave cotton, >85% 100-200g/m2, bleached","Re-Import","2235541","215783","Weight in kilograms","215783"
"China","2018","Twill weave cotton, >85% <200g/m2, bleached","Import","448002","30567.3902076919","Weight in kilograms","30567.3902076919"
"China","2018","Twill weave cotton, >85% <200g/m2, bleached","Export","28655472","2287647","Weight in kilograms","2287647"
"China","2018","Twill weave cotton, >85% <200g/m2, bleached","Re-Import","86097","5688","Weight in kilograms","5688"
"China","2018","Woven cotton nes, >85% <200g/m2, bleached","Import","2329262","149878.469401853","Weight in kilograms","149878.469401853"
"China","2018","Woven cotton nes, >85% <200g/m2, bleached","Export","233074101","24484148","Weight in kilograms","24484148"
"China","2018","Woven cotton nes, >85% <200g/m2, bleached","Re-Import","541826","40954","Weight in kilograms","40954"
"China","2018","Plain weave cotton, >85% <100 g/m2, dyed","Import","5145033","161721.312094547","Weight in kilograms","161721.312094547"
"China","2018","Plain weave cotton, >85% <100 g/m2, dyed","Export","75279798","7114475.32309939","Weight in kilograms","7114475.32309939"
"China","2018","Plain weave cotton, >85% <100 g/m2, dyed","Re-Import","789803","39803","Weight in kilograms","39803"
"China","2018","Plain weave cotton, >85% 100-200g/m2, dyed","Import","21562921","1417936.93185825","Weight in kilograms","1417936.93185825"
"China","2018","Plain weave cotton, >85% 100-200g/m2, dyed","Export","635427672","69500043.0993522","Weight in kilograms","69500043.0993522"
"China","2018","Plain weave cotton, >85% 100-200g/m2, dyed","Re-Import","6236957","506206","Weight in kilograms","506206"
"China","2018","Twill weave cotton, >85% <200g/m2, dyed","Import","3117694","274021","Weight in kilograms","274021"
"China","2018","Twill weave cotton, >85% <200g/m2, dyed","Export","76232969","10314396","Weight in kilograms","10314396"
"China","2018","Twill weave cotton, >85% <200g/m2, dyed","Re-Import","850597","135699","Weight in kilograms","135699"
"China","2018","Woven cotton nes, >85% <200g/m2, dyed","Import","19722301","1140471.79361505","Weight in kilograms","1140471.79361505"
"China","2018","Woven cotton nes, >85% <200g/m2, dyed","Export","534661893","62396995.9972771","Weight in kilograms","62396995.9972771"
"China","2018","Woven cotton nes, >85% <200g/m2, dyed","Re-Import","4098781","414130","Weight in kilograms","414130"
"China","2018","Plain weave cotton, >85% <100 g/m2, yarn dyed","Import","5046533","136455.514209616","Weight in kilograms","136455.514209616"
"China","2018","Plain weave cotton, >85% <100 g/m2, yarn dyed","Export","62569729","4824516","Weight in kilograms","4824516"
"China","2018","Plain weave cotton, >85% <100 g/m2, yarn dyed","Re-Import","887672","47640","Weight in kilograms","47640"
"China","2018","Plain weave cotton, >85% 100-200g/m2, yarn dyed","Import","36379070","2031043.94911022","Weight in kilograms","2031043.94911022"
"China","2018","Plain weave cotton, >85% 100-200g/m2, yarn dyed","Export","667232707","64669487","Weight in kilograms","64669487"
"China","2018","Plain weave cotton, >85% 100-200g/m2, yarn dyed","Re-Import","12800101","1286962","Weight in kilograms","1286962"
"China","2018","Twill weave cotton, >85% <200g/m2, yarn dyed","Import","9013946","320880","Weight in kilograms","320880"
"China","2018","Twill weave cotton, >85% <200g/m2, yarn dyed","Export","342558294","37566298","Weight in kilograms","37566298"
"China","2018","Twill weave cotton, >85% <200g/m2, yarn dyed","Re-Import","1606539","124749","Weight in kilograms","124749"
"China","2018","Woven cotton nes, >85% <200g/m2, yarn dyed","Import","20425328","927023.582475867","Weight in kilograms","927023.582475867"
"China","2018","Woven cotton nes, >85% <200g/m2, yarn dyed","Export","331760941","27323002","Weight in kilograms","27323002"
"China","2018","Woven cotton nes, >85% <200g/m2, yarn dyed","Re-Import","4489207","370449","Weight in kilograms","370449"
"China","2018","Plain weave cotton, >85% <100 g/m2, printed","Import","6277110","166702","Weight in kilograms","166702"
"China","2018","Plain weave cotton, >85% <100 g/m2, printed","Export","76118353","5806078","Weight in kilograms","5806078"
"China","2018","Plain weave cotton, >85% <100 g/m2, printed","Re-Import","400556","15042","Weight in kilograms","15042"
"China","2018","Plain weave cotton, >85% 100-200g/m2, printed","Import","21575295","1515064","Weight in kilograms","1515064"
"China","2018","Plain weave cotton, >85% 100-200g/m2, printed","Export","1886416849","270089701","Weight in kilograms","270089701"
"China","2018","Plain weave cotton, >85% 100-200g/m2, printed","Re-Import","4653332","407371","Weight in kilograms","407371"
"China","2018","Woven cotton nes, >85% <200g/m2, printed","Import","7244930","355647.448895549","Weight in kilograms","355647.448895549"
"China","2018","Woven cotton nes, >85% <200g/m2, printed","Export","192618170","22004453.0281485","Weight in kilograms","22004453.0281485"
"China","2018","Woven cotton nes, >85% <200g/m2, printed","Re-Import","1280156","104294","Weight in kilograms","104294"
"China","2018","Plain weave cotton, >85% >200g/m2, unbleached","Import","9322989","3006123.93465246","Weight in kilograms","3006123.93465246"
"China","2018","Plain weave cotton, >85% >200g/m2, unbleached","Export","39075430","7595202.58311854","Weight in kilograms","7595202.58311854"
"China","2018","Plain weave cotton, >85% >200g/m2, unbleached","Re-Import","565717","173776","Weight in kilograms","173776"
"China","2018","Twill weave cotton, >85% >200g/m2, unbleached","Import","80856229","25717946.3156116","Weight in kilograms","25717946.3156116"
"China","2018","Twill weave cotton, >85% >200g/m2, unbleached","Export","19920073","3413233.22750348","Weight in kilograms","3413233.22750348"
"China","2018","Twill weave cotton, >85% >200g/m2, unbleached","Re-Import","622029","119385","Weight in kilograms","119385"
"China","2018","Woven cotton nes, >85% >200g/m2, unbleached, nes","Import","13362237","3581449","Weight in kilograms","3581449"
"China","2018","Woven cotton nes, >85% >200g/m2, unbleached, nes","Export","34406812","6597835","Weight in kilograms","6597835"
"China","2018","Woven cotton nes, >85% >200g/m2, unbleached, nes","Re-Import","301741","78852","Weight in kilograms","78852"
"China","2018","Plain weave cotton, >85% >200g/m2, bleached","Import","758191","98913.2183799797","Weight in kilograms","98913.2183799797"
"China","2018","Plain weave cotton, >85% >200g/m2, bleached","Export","32568590","6418745","Weight in kilograms","6418745"
"China","2018","Plain weave cotton, >85% >200g/m2, bleached","Re-Import","62599","35456","Weight in kilograms","35456"
"China","2018","Twill weave cotton, >85% >200g/m2, bleached","Import","5298218","883047","Weight in kilograms","883047"
"China","2018","Twill weave cotton, >85% >200g/m2, bleached","Export","23929122","3583059.29947269","Weight in kilograms","3583059.29947269"
"China","2018","Twill weave cotton, >85% >200g/m2, bleached","Re-Import","669542","113612","Weight in kilograms","113612"
"China","2018","Woven cotton nes, >85% >200g/m2, bleached, nes","Import","4675290","590768","Weight in kilograms","590768"
"China","2018","Woven cotton nes, >85% >200g/m2, bleached, nes","Export","57589552","8928074","Weight in kilograms","8928074"
"China","2018","Woven cotton nes, >85% >200g/m2, bleached, nes","Re-Import","3018523","363903","Weight in kilograms","363903"
"China","2018","Plain weave cotton, >85% >200g/m2, dyed","Import","15276102","2021235.46806796","Weight in kilograms","2021235.46806796"
"China","2018","Plain weave cotton, >85% >200g/m2, dyed","Export","202836887","32714490","Weight in kilograms","32714490"
"China","2018","Plain weave cotton, >85% >200g/m2, dyed","Re-Import","3499348","900657","Weight in kilograms","900657"
"China","2018","Twill weave cotton, >85% >200g/m2, dyed","Import","22771774","2858839","Weight in kilograms","2858839"
"China","2018","Twill weave cotton, >85% >200g/m2, dyed","Export","270522684","45454029.0081379","Weight in kilograms","45454029.0081379"
"China","2018","Twill weave cotton, >85% >200g/m2, dyed","Re-Import","6141493","932276","Weight in kilograms","932276"
"China","2018","Woven cotton nes, >85% >200g/m2, dyed, nes","Import","46210487","4847670.31471235","Weight in kilograms","4847670.31471235"
"China","2018","Woven cotton nes, >85% >200g/m2, dyed, nes","Export","900761026","154729267","Weight in kilograms","154729267"
"China","2018","Woven cotton nes, >85% >200g/m2, dyed, nes","Re-Import","9905601","1528909","Weight in kilograms","1528909"
"China","2018","Plain weave cotton, >85% >200g/m2, yarn dyed","Import","4549772","532970.451404851","Weight in kilograms","532970.451404851"
"China","2018","Plain weave cotton, >85% >200g/m2, yarn dyed","Export","21687588","2854377","Weight in kilograms","2854377"
"China","2018","Plain weave cotton, >85% >200g/m2, yarn dyed","Re-Import","1287834","304975","Weight in kilograms","304975"
"China","2018","Denim cotton >85% >200g/m2","Import","150742633","23602090.6262884","Weight in kilograms","23602090.6262884"
"China","2018","Denim cotton >85% >200g/m2","Export","591320355","109441862","Weight in kilograms","109441862"
"China","2018","Denim cotton >85% >200g/m2","Re-Import","49948349","11135974","Weight in kilograms","11135974"
"China","2018","Twill cotton except denim, >85% >200g/m2, yarn dyed","Import","4351082","426807","Weight in kilograms","426807"
"China","2018","Twill cotton except denim, >85% >200g/m2, yarn dyed","Export","66936729","10981812","Weight in kilograms","10981812"
"China","2018","Twill cotton except denim, >85% >200g/m2, yarn dyed","Re-Import","806479","157634","Weight in kilograms","157634"
"China","2018","Woven cotton nes, >85% >200g/m2, yarn dyed, nes","Import","6636023","774523.721939886","Weight in kilograms","774523.721939886"
"China","2018","Woven cotton nes, >85% >200g/m2, yarn dyed, nes","Export","147675190","19655766","Weight in kilograms","19655766"
"China","2018","Woven cotton nes, >85% >200g/m2, yarn dyed, nes","Re-Import","1453548","355976","Weight in kilograms","355976"
"China","2018","Plain weave cotton, >85% >200g/m2, printed","Import","2852125","377345.685671599","Weight in kilograms","377345.685671599"
"China","2018","Plain weave cotton, >85% >200g/m2, printed","Export","18192781","2429641.61558303","Weight in kilograms","2429641.61558303"
"China","2018","Plain weave cotton, >85% >200g/m2, printed","Re-Import","258402","55997","Weight in kilograms","55997"
"China","2018","Twill weave cotton, >85% >200g/m2, printed","Import","529935","65292","Weight in kilograms","65292"
"China","2018","Twill weave cotton, >85% >200g/m2, printed","Export","9880644","1501137","Weight in kilograms","1501137"
"China","2018","Twill weave cotton, >85% >200g/m2, printed","Re-Import","188967","23305","Weight in kilograms","23305"
