"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"China","2018","Coriander seeds","Export","163259","91942","Weight in kilograms","91942"
"China","2018","Cumin seeds","Import","260022","113236","Weight in kilograms","113236"
"China","2018","Cumin seeds","Export","393438","98663.2584257165","Weight in kilograms","98663.2584257165"
"China","2018","Cumin seeds","Re-Import","261","61","Weight in kilograms","61"
"China","2018","Ginger","Import","886612","192589","Weight in kilograms","192589"
"China","2018","Ginger","Export","471104207","490464719","Weight in kilograms","490464719"
"China","2018","Ginger","Re-Import","85969","46650","Weight in kilograms","46650"
"China","2018","Saffron","Import","3679984","5205","Weight in kilograms","5205"
"China","2018","Saffron","Export","3002760","149584","Weight in kilograms","149584"
"China","2018","Turmeric (curcuma)","Import","387150","516441","Weight in kilograms","516441"
"China","2018","Turmeric (curcuma)","Export","2778784","917154","Weight in kilograms","917154"
"China","2018","Turmeric (curcuma)","Re-Import","102","68","Weight in kilograms","68"
"China","2018","Mixtures of spices","Import","1009239","134137.455647123","Weight in kilograms","134137.455647123"
"China","2018","Mixtures of spices","Export","2616119","730484","Weight in kilograms","730484"
"China","2018","Mixtures of spices","Re-Import","1820","294.196185542596","Weight in kilograms","294.196185542596"
"China","2018","Spices nes","Import","3720907","1762922.5420471","Weight in kilograms","1762922.5420471"
"China","2018","Spices nes","Export","47772577","7404667.39498454","Weight in kilograms","7404667.39498454"
"China","2018","Spices nes","Re-Import","1894","84","Weight in kilograms","84"
"China","2017","Coffee, not roasted, not decaffeinated","Import","128485755","47938323","Weight in kilograms","47938323"
"China","2017","Coffee, not roasted, not decaffeinated","Export","171054224","60553753","Weight in kilograms","60553753"
"China","2017","Coffee, not roasted, not decaffeinated","Re-Import","122116","43200","Weight in kilograms","43200"
"China","2017","Coffee, not roasted, decaffeinated","Import","381825","74095","Weight in kilograms","74095"
"China","2017","Coffee, not roasted, decaffeinated","Export","9130","1230","Weight in kilograms","1230"
"China","2017","Coffee, roasted, not decaffeinated","Import","125791055","16822992","Weight in kilograms","16822992"
"China","2017","Coffee, roasted, not decaffeinated","Export","65911229","10666944","Weight in kilograms","10666944"
"China","2017","Coffee, roasted, not decaffeinated","Re-Import","29631363","7418230","Weight in kilograms","7418230"
"China","2017","Coffee, roasted, decaffeinated","Import","7564153","631758","Weight in kilograms","631758"
"China","2017","Coffee, roasted, decaffeinated","Export","175584","21566","Weight in kilograms","21566"
"China","2017","Coffee husks and skins","Import","22715","3876","Weight in kilograms","3876"
"China","2017","Coffee husks and skins","Export","38937","23701","Weight in kilograms","23701"
"China","2017","Tea, green (unfermented) in packages < 3 kg","Import","6058785","648710.860050232","Weight in kilograms","648710.860050232"
"China","2017","Tea, green (unfermented) in packages < 3 kg","Export","637749925","127361908.791448","Weight in kilograms","127361908.791448"
"China","2017","Tea, green (unfermented) in packages < 3 kg","Re-Import","1199230","68212.3877929888","Weight in kilograms","68212.3877929888"
"China","2017","Tea, green (unfermented) in packages > 3 kg","Import","8224031","1654046.8101125","Weight in kilograms","1654046.8101125"
"China","2017","Tea, green (unfermented) in packages > 3 kg","Export","547146499","173432669","Weight in kilograms","173432669"
"China","2017","Tea, green (unfermented) in packages > 3 kg","Re-Import","229313","76368","Weight in kilograms","76368"
"China","2017","Tea, black (fermented or partly) in packages < 3 kg","Import","34724960","2534821.40890433","Weight in kilograms","2534821.40890433"
"China","2017","Tea, black (fermented or partly) in packages < 3 kg","Export","197405813","9819204.37722665","Weight in kilograms","9819204.37722665"
"China","2017","Tea, black (fermented or partly) in packages < 3 kg","Re-Import","396415","32436","Weight in kilograms","32436"
"China","2017","Tea, black (fermented or partly) in packages > 3 kg","Import","100121924","24856700","Weight in kilograms","24856700"
"China","2017","Tea, black (fermented or partly) in packages > 3 kg","Export","227657577","44644474","Weight in kilograms","44644474"
"China","2017","Tea, black (fermented or partly) in packages > 3 kg","Re-Import","10363","1080","Weight in kilograms","1080"
"China","2017","Mate","Import","524380","129624","Weight in kilograms","129624"
"China","2017","Mate","Export","1636","15","Weight in kilograms","15"
"China","2017","Pepper of the genus Piper, whole","Import","20786376","3224228","Weight in kilograms","3224228"
"China","2017","Pepper of the genus Piper, whole","Export","5586522","583310","Weight in kilograms","583310"
"China","2017","Pepper of the genus Piper, crushed or ground","Import","5046887","639665.380233625","Weight in kilograms","639665.380233625"
"China","2017","Pepper of the genus Piper, crushed or ground","Export","9358097","748749","Weight in kilograms","748749"
"China","2017","Pepper of the genus Piper, crushed or ground","Re-Import","71877","5796","Weight in kilograms","5796"
"China","2017","Capsicum or Pimenta, dried, crushed or ground","Import","11293157","7688571","Weight in kilograms","7688571"
"China","2017","Capsicum or Pimenta, dried, crushed or ground","Export","459773527","178095376.344162","Weight in kilograms","178095376.344162"
"China","2017","Capsicum or Pimenta, dried, crushed or ground","Re-Import","955294","363197","Weight in kilograms","363197"
"China","2017","Vanilla beans","Import","1313327","3250.21512435674","Weight in kilograms","3250.21512435674"
"China","2017","Cinnamon and cinnamon-tree flowers whole","Import","1352363","478861","Weight in kilograms","478861"
"China","2017","Cinnamon and cinnamon-tree flowers whole","Export","96102612","51186442","Weight in kilograms","51186442"
"China","2017","Cinnamon and cinnamon-tree flowers crushed or ground","Import","26407","13058","Weight in kilograms","13058"
"China","2017","Cinnamon and cinnamon-tree flowers crushed or ground","Export","13640123","5997908","Weight in kilograms","5997908"
"China","2017","Cloves (whole fruit, cloves and stems)","Import","45660","13359","Weight in kilograms","13359"
"China","2017","Cloves (whole fruit, cloves and stems)","Export","797402","133872","Weight in kilograms","133872"
"China","2017","Nutmeg","Import","302814","30057","Weight in kilograms","30057"
"China","2017","Nutmeg","Export","1165408","21854","Weight in kilograms","21854"
"China","2017","Mace","Import","3611","103","Weight in kilograms","103"
"China","2017","Mace","Export","1910","60","Weight in kilograms","60"
"China","2017","Cardamoms","Import","6989","900","Weight in kilograms","900"
"China","2017","Cardamoms","Export","7321","1280","Weight in kilograms","1280"
"China","2017","Anise or badian seeds","Import","135054","31465","Weight in kilograms","31465"
"China","2017","Anise or badian seeds","Export","28513125","9589995","Weight in kilograms","9589995"
"China","2017","Anise or badian seeds","Re-Import","32987","4723","Weight in kilograms","4723"
"China","2017","Coriander seeds","Import","227533","294661","Weight in kilograms","294661"
"China","2017","Coriander seeds","Export","97156","37581","Weight in kilograms","37581"
"China","2017","Cumin seeds","Import","381682","136184","Weight in kilograms","136184"
"China","2017","Cumin seeds","Export","400438","104603","Weight in kilograms","104603"
"China","2017","Ginger","Import","459259","59577","Weight in kilograms","59577"
"China","2017","Ginger","Export","428599643","454549028","Weight in kilograms","454549028"
"China","2017","Ginger","Re-Import","23015","4975","Weight in kilograms","4975"
"China","2017","Saffron","Import","14515713","8110","Weight in kilograms","8110"
"China","2017","Saffron","Export","1755457","60908.0061950704","Weight in kilograms","60908.0061950704"
"China","2017","Turmeric (curcuma)","Import","684584","449647","Weight in kilograms","449647"
"China","2017","Turmeric (curcuma)","Export","4132213","1733992","Weight in kilograms","1733992"
"China","2017","Mixtures of spices","Import","963351","139834","Weight in kilograms","139834"
"China","2017","Mixtures of spices","Export","2104972","396495","Weight in kilograms","396495"
"China","2017","Mixtures of spices","Re-Import","2721","265","Weight in kilograms","265"
"China","2017","Spices nes","Import","2801616","755083","Weight in kilograms","755083"
"China","2017","Spices nes","Export","31602585","5192634.32862086","Weight in kilograms","5192634.32862086"
"China","2017","Spices nes","Re-Import","240","3","Weight in kilograms","3"
"China","2016","Coffee, not roasted, not decaffeinated","Import","112019553","50515618","Weight in kilograms","50515618"
"China","2016","Coffee, not roasted, not decaffeinated","Export","196166970","82665048","Weight in kilograms","82665048"
"China","2016","Coffee, not roasted, decaffeinated","Import","171596","57193","Weight in kilograms","57193"
"China","2016","Coffee, not roasted, decaffeinated","Export","6975","1200","Weight in kilograms","1200"
"China","2016","Coffee, roasted, not decaffeinated","Import","374106925","33009870","Weight in kilograms","33009870"
"China","2016","Coffee, roasted, not decaffeinated","Export","327129137","27822004","Weight in kilograms","27822004"
"China","2016","Coffee, roasted, decaffeinated","Import","7347720","723394","Weight in kilograms","723394"
"China","2016","Coffee, roasted, decaffeinated","Export","5141713","266881","Weight in kilograms","266881"
"China","2016","Coffee substitutes containing coffee","Import","124144","16698","Weight in kilograms","16698"
"China","2016","Coffee substitutes containing coffee","Export","10989","2251","Weight in kilograms","2251"
"China","2016","Tea, green (unfermented) in packages < 3 kg","Import","6936817","544613","Weight in kilograms","544613"
"China","2016","Tea, green (unfermented) in packages < 3 kg","Export","648695072","130864354","Weight in kilograms","130864354"
"China","2016","Tea, green (unfermented) in packages > 3 kg","Import","4706349","1268867","Weight in kilograms","1268867"
"China","2016","Tea, green (unfermented) in packages > 3 kg","Export","463906544","145798855","Weight in kilograms","145798855"
"China","2016","Tea, black (fermented or partly) in packages < 3 kg","Import","36758242","2687970","Weight in kilograms","2687970"
"China","2016","Tea, black (fermented or partly) in packages < 3 kg","Export","158322519","8848416","Weight in kilograms","8848416"
"China","2016","Tea, black (fermented or partly) in packages > 3 kg","Import","63096243","18162363","Weight in kilograms","18162363"
"China","2016","Tea, black (fermented or partly) in packages > 3 kg","Export","214097414","43187677","Weight in kilograms","43187677"
"China","2016","Mate","Import","346410","68269","Weight in kilograms","68269"
"China","2016","Mate","Export","6335","8","Weight in kilograms","8"
"China","2016","Pepper of the genus Piper, whole","Import","39939697","4021300","Weight in kilograms","4021300"
"China","2016","Pepper of the genus Piper, whole","Export","7801246","605047","Weight in kilograms","605047"
"China","2016","Pepper of the genus Piper, crushed or ground","Import","4912432","467094","Weight in kilograms","467094"
"China","2016","Pepper of the genus Piper, crushed or ground","Export","8034554","815353","Weight in kilograms","815353"
"China","2016","Capsicum or Pimenta, dried, crushed or ground","Import","5231222","2111817","Weight in kilograms","2111817"
"China","2016","Capsicum or Pimenta, dried, crushed or ground","Export","437310486","179843103","Weight in kilograms","179843103"
"China","2016","Vanilla beans","Import","840517","5072","Weight in kilograms","5072"
"China","2016","Cinnamon and cinnamon-tree flowers whole","Import","1479165","721174","Weight in kilograms","721174"
"China","2016","Cinnamon and cinnamon-tree flowers whole","Export","66944662","34785626","Weight in kilograms","34785626"
"China","2016","Cinnamon and cinnamon-tree flowers crushed or ground","Import","58152","66040","Weight in kilograms","66040"
"China","2016","Cinnamon and cinnamon-tree flowers crushed or ground","Export","24553396","7628544","Weight in kilograms","7628544"
"China","2016","Cloves (whole fruit, cloves and stems)","Import","16","2","Weight in kilograms","2"
"China","2016","Cloves (whole fruit, cloves and stems)","Export","893967","114159","Weight in kilograms","114159"
"China","2016","Nutmeg","Import","157937","15002","Weight in kilograms","15002"
"China","2016","Nutmeg","Export","1229486","19914","Weight in kilograms","19914"
"China","2016","Mace","Import","102506","2800","Weight in kilograms","2800"
"China","2016","Cardamoms","Import","46230","17181","Weight in kilograms","17181"
"China","2016","Cardamoms","Export","67686","12480","Weight in kilograms","12480"
"China","2016","Anise or badian seeds","Import","131913","39343","Weight in kilograms","39343"
"China","2016","Anise or badian seeds","Export","20331367","7894018","Weight in kilograms","7894018"
"China","2016","Coriander seeds","Import","41801","12275","Weight in kilograms","12275"
"China","2016","Coriander seeds","Export","108873","47598","Weight in kilograms","47598"
"China","2016","Cumin seeds","Import","387340","250088","Weight in kilograms","250088"
"China","2016","Cumin seeds","Export","306792","74805","Weight in kilograms","74805"
"China","2016","Ginger","Import","225403","63278","Weight in kilograms","63278"
"China","2016","Ginger","Export","369456328","537698601","Weight in kilograms","537698601"
"China","2016","Saffron","Import","3526303","1924","Weight in kilograms","1924"
"China","2016","Saffron","Export","3151204","172547","Weight in kilograms","172547"
"China","2016","Turmeric (curcuma)","Import","583660","163182","Weight in kilograms","163182"
"China","2016","Turmeric (curcuma)","Export","2718732","998669","Weight in kilograms","998669"
"China","2016","Mixtures of spices","Import","884791","145819","Weight in kilograms","145819"
"China","2016","Mixtures of spices","Export","2543628","798873","Weight in kilograms","798873"
"China","2016","Spices nes","Import","2732030","739696","Weight in kilograms","739696"
"China","2016","Spices nes","Export","22085992","3553864","Weight in kilograms","3553864"
"Germany","2018","Coffee, not roasted, not decaffeinated","Import","2611475762.55096","1082586214.7064","Weight in kilograms","1082586214.7064"
"Germany","2018","Coffee, not roasted, not decaffeinated","Export","589021470.867165","213890855.131632","Weight in kilograms","213890855.131632"
"Germany","2018","Coffee, not roasted, decaffeinated","Import","16276244.22439","1819927.11311249","Weight in kilograms","1819927.11311249"
"Germany","2018","Coffee, not roasted, decaffeinated","Export","503055140.794036","160522898.655397","Weight in kilograms","160522898.655397"
"Germany","2018","Coffee, roasted, not decaffeinated","Import","611183716.201224","79080005.967615","Weight in kilograms","79080005.967615"
"Germany","2018","Coffee, roasted, not decaffeinated","Export","1440814878.52894","219972481.743275","Weight in kilograms","219972481.743275"
"Germany","2018","Coffee, roasted, decaffeinated","Import","54064596.2491836","2598854.53680718","Weight in kilograms","2598854.53680718"
"Germany","2018","Coffee, roasted, decaffeinated","Export","46274953.8091483","7223107.82002136","Weight in kilograms","7223107.82002136"
"Germany","2018","Coffee husks and skins","Import","1751774.70135449","359490.346362423","Weight in kilograms","359490.346362423"
"Germany","2018","Coffee husks and skins","Export","656752.62492784","1068671.98951903","Weight in kilograms","1068671.98951903"
"Germany","2018","Tea, green (unfermented) in packages < 3 kg","Import","14678650.1511594","839160.261598523","Weight in kilograms","839160.261598523"
"Germany","2018","Tea, green (unfermented) in packages < 3 kg","Export","58652530.4718338","2461751.07520453","Weight in kilograms","2461751.07520453"
"Germany","2018","Tea, green (unfermented) in packages > 3 kg","Import","58166064.352386","13067595.4169989","Weight in kilograms","13067595.4169989"
"Germany","2018","Tea, green (unfermented) in packages > 3 kg","Export","43083829.7610047","4478953.36993993","Weight in kilograms","4478953.36993993"
"Germany","2018","Tea, black (fermented or partly) in packages < 3 kg","Import","44644358.8935692","5462456.53158111","Weight in kilograms","5462456.53158111"
"Germany","2018","Tea, black (fermented or partly) in packages < 3 kg","Export","87085825.5486007","6135717.32014862","Weight in kilograms","6135717.32014862"
"Germany","2018","Tea, black (fermented or partly) in packages > 3 kg","Import","119905667.974567","","Weight in kilograms","31653395.8674322"
"Germany","2018","Tea, black (fermented or partly) in packages > 3 kg","Export","67870525.6255777","9885631.26835189","Weight in kilograms","9885631.26835189"
"Germany","2018","Mate","Import","6727950.78298007","1748015.23072203","Weight in kilograms","1748015.23072203"
"Germany","2018","Mate","Export","2840770.98900768","563768.696745695","Weight in kilograms","563768.696745695"
"Germany","2018","Pepper of the genus Piper, whole","Import","109556146.702252","28075396.1919638","Weight in kilograms","28075396.1919638"
"Germany","2018","Pepper of the genus Piper, whole","Export","45994424.1825168","8781598.92593773","Weight in kilograms","8781598.92593773"
"Germany","2018","Pepper of the genus Piper, crushed or ground","Import","15966679.3824366","2725653.67250114","Weight in kilograms","2725653.67250114"
"Germany","2018","Pepper of the genus Piper, crushed or ground","Export","43584932.6684009","6571488.85034767","Weight in kilograms","6571488.85034767"
"Germany","2018","Capsicum or Pimenta, dried, crushed or ground","Import","75062051.2744031","23986838.3299773","Weight in kilograms","23986838.3299773"
"Germany","2018","Capsicum or Pimenta, dried, crushed or ground","Export","44591956.8258238","7861586.70038749","Weight in kilograms","7861586.70038749"
"Germany","2018","Vanilla beans","Import","174967534.787365","496255.385583076","Weight in kilograms","496255.385583076"
"Germany","2018","Vanilla beans","Export","72496182.9942816","198925.537154","Weight in kilograms","198925.537154"
"Germany","2018","Cinnamon and cinnamon-tree flowers whole","Import","10188508.907469","2279457.967849","Weight in kilograms","2279457.967849"
"Germany","2018","Cinnamon and cinnamon-tree flowers whole","Export","2904062.83787752","341346.93251675","Weight in kilograms","341346.93251675"
"Germany","2018","Cinnamon and cinnamon-tree flowers crushed or ground","Import","10372799.2576762","2854909.18121766","Weight in kilograms","2854909.18121766"
"Germany","2018","Cinnamon and cinnamon-tree flowers crushed or ground","Export","8473762.08006072","1292643.40722177","Weight in kilograms","1292643.40722177"
"Germany","2018","Cloves (whole fruit, cloves and stems)","Import","7072348.74175267","895068.30971294","Weight in kilograms","895068.30971294"
"Germany","2018","Cloves (whole fruit, cloves and stems)","Export","4526291.75356296","376908.306250238","Weight in kilograms","376908.306250238"
"Germany","2018","Nutmeg","Import","15985650.9168828","1775427.21151848","Weight in kilograms","1775427.21151848"
"Germany","2018","Nutmeg","Export","7050507.79303432","592930.648095166","Weight in kilograms","592930.648095166"
"Germany","2018","Mace","Import","5359591.95030316","444712.131875818","Weight in kilograms","444712.131875818"
"Germany","2018","Mace","Export","1320267.23486664","80534.1672276811","Weight in kilograms","80534.1672276811"
"Germany","2018","Cardamoms","Import","11542999.9287941","928893.260864845","Weight in kilograms","928893.260864845"
"Germany","2018","Cardamoms","Export","5391506.81767544","333625.425738316","Weight in kilograms","333625.425738316"
"Germany","2018","Anise or badian seeds","Import","34419742.4149373","13447420.0191361","Weight in kilograms","13447420.0191361"
"Germany","2018","Anise or badian seeds","Export","17298644.0422998","2856931.82747693","Weight in kilograms","2856931.82747693"
"Germany","2018","Coriander seeds","Import","5677971.6697046","5025240.5419111","Weight in kilograms","5025240.5419111"
"Germany","2018","Coriander seeds","Export","2922312.98997944","1097892.91227014","Weight in kilograms","1097892.91227014"
"Germany","2018","Cumin seeds","Import","6909069.76162781","1889652.49564573","Weight in kilograms","1889652.49564573"
"Germany","2018","Cumin seeds","Export","3438724.00113272","628605.540056982","Weight in kilograms","628605.540056982"
"Germany","2018","Ginger","Import","60733487.4713758","22748987.1845319","Weight in kilograms","22748987.1845319"
"Germany","2018","Ginger","Export","15611613.26257","3812505.32235849","Weight in kilograms","3812505.32235849"
"Germany","2018","Saffron","Import","5392793.90729986","4104.36271993193","Weight in kilograms","4104.36271993193"
"Germany","2018","Saffron","Export","2911026.8671724","1643.33333616563","Weight in kilograms","1643.33333616563"
"Germany","2018","Turmeric (curcuma)","Import","12330507.5913441","4563481.20506051","Weight in kilograms","4563481.20506051"
"Germany","2018","Turmeric (curcuma)","Export","5039614.20472696","1162423.89055134","Weight in kilograms","1162423.89055134"
"Germany","2018","Mixtures of spices","Import","33600841.1268087","6983432.51967025","Weight in kilograms","6983432.51967025"
"Germany","2018","Mixtures of spices","Export","47960259.532419","7804232.24568078","Weight in kilograms","7804232.24568078"
"Germany","2018","Spices nes","Import","54453415.851524","12648541.4776957","Weight in kilograms","12648541.4776957"
"Germany","2018","Spices nes","Export","49379965.6382488","3837427.64959702","Weight in kilograms","3837427.64959702"
"Germany","2017","Coffee, not roasted, not decaffeinated","Import","2803300603.97792","1040851766","Weight in kilograms","1040851766"
"Germany","2017","Coffee, not roasted, not decaffeinated","Export","621854598.266465","204134612","Weight in kilograms","204134612"
"Germany","2017","Coffee, not roasted, decaffeinated","Import","8238237.84605073","1513211","Weight in kilograms","1513211"
"Germany","2017","Coffee, not roasted, decaffeinated","Export","529755487.420016","155670556","Weight in kilograms","155670556"
"Germany","2017","Coffee, roasted, not decaffeinated","Import","586462642.695302","75236139","Weight in kilograms","75236139"
"Germany","2017","Coffee, roasted, not decaffeinated","Export","1436576589.10635","214805354","Weight in kilograms","214805354"
"Germany","2017","Coffee, roasted, decaffeinated","Import","114142245.290795","4118165","Weight in kilograms","4118165"
"Germany","2017","Coffee, roasted, decaffeinated","Export","47593105.402339","6632847","Weight in kilograms","6632847"
"Germany","2017","Coffee husks and skins","Import","1586868.49420218","368144","Weight in kilograms","368144"
"Germany","2017","Coffee husks and skins","Export","519173.76035119","45713","Weight in kilograms","45713"
"Germany","2017","Tea, green (unfermented) in packages < 3 kg","Import","14064161.0579616","736160","Weight in kilograms","736160"
"Germany","2017","Tea, green (unfermented) in packages < 3 kg","Export","56849193.7864638","2542431","Weight in kilograms","2542431"
"Germany","2017","Tea, green (unfermented) in packages > 3 kg","Import","57631166.7192341","14357180","Weight in kilograms","14357180"
"Germany","2017","Tea, green (unfermented) in packages > 3 kg","Export","40310945.9729862","4834869","Weight in kilograms","4834869"
"Germany","2017","Tea, black (fermented or partly) in packages < 3 kg","Import","40187282.8762356","4871695","Weight in kilograms","4871695"
"Germany","2017","Tea, black (fermented or partly) in packages < 3 kg","Export","79564572.3460095","5967593","Weight in kilograms","5967593"
"Germany","2017","Tea, black (fermented or partly) in packages > 3 kg","Import","116034832.322573","34103171","Weight in kilograms","34103171"
"Germany","2017","Tea, black (fermented or partly) in packages > 3 kg","Export","72808419.6453892","12235537","Weight in kilograms","12235537"
"Germany","2017","Mate","Import","4715571.00022848","1263469","Weight in kilograms","1263469"
"Germany","2017","Mate","Export","3863227.81006436","697775","Weight in kilograms","697775"
"Germany","2017","Pepper of the genus Piper, whole","Import","188826506.544587","29174923.7371968","Weight in kilograms","29174923.7371968"
"Germany","2017","Pepper of the genus Piper, whole","Export","65839067.9646322","8767394","Weight in kilograms","8767394"
"Germany","2017","Pepper of the genus Piper, crushed or ground","Import","26827287.6234392","3554365","Weight in kilograms","3554365"
"Germany","2017","Pepper of the genus Piper, crushed or ground","Export","58967726.1106899","6735738","Weight in kilograms","6735738"
"Germany","2017","Capsicum or Pimenta, dried, crushed or ground","Import","72606483.9787581","23515958","Weight in kilograms","23515958"
"Germany","2017","Capsicum or Pimenta, dried, crushed or ground","Export","43048993.2517232","8018690","Weight in kilograms","8018690"
"Germany","2017","Vanilla beans","Import","137413118.9578","407483.061618757","Weight in kilograms","407483.061618757"
"Germany","2017","Vanilla beans","Export","81271563.6835948","261419.354628527","Weight in kilograms","261419.354628527"
"Germany","2017","Cinnamon and cinnamon-tree flowers whole","Import","9209162.65987242","2319106","Weight in kilograms","2319106"
"Germany","2017","Cinnamon and cinnamon-tree flowers whole","Export","2882340.77577936","403212","Weight in kilograms","403212"
"Germany","2017","Cinnamon and cinnamon-tree flowers crushed or ground","Import","8101399.18114128","2506316","Weight in kilograms","2506316"
"Germany","2017","Cinnamon and cinnamon-tree flowers crushed or ground","Export","7226510.85143758","1227722","Weight in kilograms","1227722"
"Germany","2017","Cloves (whole fruit, cloves and stems)","Import","6606335.99696742","912394","Weight in kilograms","912394"
"Germany","2017","Cloves (whole fruit, cloves and stems)","Export","4970193.47762466","431851","Weight in kilograms","431851"
"Germany","2017","Nutmeg","Import","17194018.1208443","1722292.43724461","Weight in kilograms","1722292.43724461"
"Germany","2017","Nutmeg","Export","7083623.61174019","512208","Weight in kilograms","512208"
"Germany","2017","Mace","Import","4551066.94314762","389536","Weight in kilograms","389536"
"Germany","2017","Mace","Export","1313197.58907201","86438.0071146409","Weight in kilograms","86438.0071146409"
