"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"China","2018","Melons (including watermelons), fresh","Export","118071723","97058001","Weight in kilograms","97058001"
"China","2018","Papaws (papayas), fresh","Import","1559427","1196631","Weight in kilograms","1196631"
"China","2018","Papaws (papayas), fresh","Export","18515351","9956418","Weight in kilograms","9956418"
"China","2018","Apples, fresh","Import","117384825","64512043","Weight in kilograms","64512043"
"China","2018","Apples, fresh","Export","1298890592","1118486377","Weight in kilograms","1118486377"
"China","2018","Pears and quinces, fresh","Import","12671377","7433480","Weight in kilograms","7433480"
"China","2018","Pears and quinces, fresh","Export","530062965","491003796","Weight in kilograms","491003796"
"China","2018","Apricots, fresh","Import","119307","21966","Weight in kilograms","21966"
"China","2018","Apricots, fresh","Export","961887","835267","Weight in kilograms","835267"
"China","2018","Cherries, fresh","Import","1303422426","186263420","Weight in kilograms","186263420"
"China","2018","Cherries, fresh","Export","223700","32558","Weight in kilograms","32558"
"China","2018","Peaches, nectarines, fresh","Import","58436960","21672147","Weight in kilograms","21672147"
"China","2018","Peaches, nectarines, fresh","Export","90349356","63393437","Weight in kilograms","63393437"
"China","2018","Plums, sloes, fresh","Import","117519653","48603622","Weight in kilograms","48603622"
"China","2018","Plums, sloes, fresh","Export","40296105","33533263","Weight in kilograms","33533263"
"China","2018","Strawberries, fresh","Import","5344","564","Weight in kilograms","564"
"China","2018","Strawberries, fresh","Export","5985903","2584423","Weight in kilograms","2584423"
"China","2018","Raspberry, blackberry, mulberry and loganberry, fresh","Export","294950","39357","Weight in kilograms","39357"
"China","2018","Cranberries, bilberries, similar fruits, fresh","Import","122024106","15372295","Weight in kilograms","15372295"
"China","2018","Cranberries, bilberries, similar fruits, fresh","Export","96423","28579","Weight in kilograms","28579"
"China","2018","Fruits, fresh nes","Import","2364038259","1580599276","Weight in kilograms","1580599276"
"China","2018","Fruits, fresh nes","Export","255792794","148139967","Weight in kilograms","148139967"
"China","2018","Strawberries, (uncooked steamed or boiled), frozen","Import","27574494","14352719","Weight in kilograms","14352719"
"China","2018","Strawberries, (uncooked steamed or boiled), frozen","Export","102761610","62714640","Weight in kilograms","62714640"
"China","2018","Strawberries, (uncooked steamed or boiled), frozen","Re-Import","188718","102304","Weight in kilograms","102304"
"China","2018","Rasp-, mul-berries, etc (uncooked, steam, boil),froze","Import","4987006","2291156","Weight in kilograms","2291156"
"China","2018","Rasp-, mul-berries, etc (uncooked, steam, boil),froze","Export","17119226","15178102","Weight in kilograms","15178102"
"China","2018","Fruits and nuts (uncooked, steamed, boiled) frozen,ne","Import","212827362","41829927","Weight in kilograms","41829927"
"China","2018","Fruits and nuts (uncooked, steamed, boiled) frozen,ne","Export","96758294","61826582","Weight in kilograms","61826582"
"China","2018","Cherries provisionally preserved","Import","2328304","970640","Weight in kilograms","970640"
"China","2018","Cherries provisionally preserved","Export","225622","115200","Weight in kilograms","115200"
"China","2018","Fruits and nuts, provisionally preserved nes","Import","15046226","16565216","Weight in kilograms","16565216"
"China","2018","Fruits and nuts, provisionally preserved nes","Export","52347219","16398653","Weight in kilograms","16398653"
"China","2018","Apricots, dried","Import","5426701","4629192","Weight in kilograms","4629192"
"China","2018","Apricots, dried","Export","384302","88817","Weight in kilograms","88817"
"China","2018","Prunes, dried","Import","11366106","6298539.14793365","Weight in kilograms","6298539.14793365"
"China","2018","Prunes, dried","Export","2407835","543656.903146442","Weight in kilograms","543656.903146442"
"China","2018","Apples, dried","Import","1037254","128751.192379781","Weight in kilograms","128751.192379781"
"China","2018","Apples, dried","Export","542527","34101","Weight in kilograms","34101"
"China","2018","Apples, dried","Re-Import","14","1.73777752924253","Weight in kilograms","1.73777752924253"
"China","2018","Fruits, dried nes","Import","131565498","85064711.9148428","Weight in kilograms","85064711.9148428"
"China","2018","Fruits, dried nes","Export","124387885","18742884.8217904","Weight in kilograms","18742884.8217904"
"China","2018","Fruits, dried nes","Re-Import","62","3","Weight in kilograms","3"
"China","2018","Mixtures of edible nuts, dried and preserved fruits","Import","658112","46478.8956085286","Weight in kilograms","46478.8956085286"
"China","2018","Mixtures of edible nuts, dried and preserved fruits","Export","1117349","72798","Weight in kilograms","72798"
"China","2018","Mixtures of edible nuts, dried and preserved fruits","Re-Import","543","18","Weight in kilograms","18"
"China","2018","Peel of citrus fruit or melons","Import","1758136","1640097","Weight in kilograms","1640097"
"China","2018","Peel of citrus fruit or melons","Export","6313050","1819906","Weight in kilograms","1819906"
"China","2017","Coconuts, fresh or dried","Import","188702298","393005057.016025","Weight in kilograms","393005057.016025"
"China","2017","Coconuts, fresh or dried","Export","194040","144339","Weight in kilograms","144339"
"China","2017","Brazil nuts, fresh or dried","Import","141823","60040","Weight in kilograms","60040"
"China","2017","Cashew nuts, fresh or dried","Import","58592180","12183410","Weight in kilograms","12183410"
"China","2017","Cashew nuts, fresh or dried","Export","110240","21475","Weight in kilograms","21475"
"China","2017","Almonds in shell fresh or dried","Import","24675518","5497243","Weight in kilograms","5497243"
"China","2017","Almonds in shell fresh or dried","Export","486696","89228","Weight in kilograms","89228"
"China","2017","Almonds,fresh or dried, shelled","Import","70412226","10671820","Weight in kilograms","10671820"
"China","2017","Almonds,fresh or dried, shelled","Export","1751509","358549","Weight in kilograms","358549"
"China","2017","Hazelnuts and filberts in shell fresh or dried","Import","3006474","947500","Weight in kilograms","947500"
"China","2017","Hazelnuts and filberts in shell fresh or dried","Export","78551","10477","Weight in kilograms","10477"
"China","2017","Hazelnuts and filberts, fresh or dried, shelled","Import","27536935","3049048","Weight in kilograms","3049048"
"China","2017","Walnuts in shell, fresh or dried","Import","15482744","5176346.00299004","Weight in kilograms","5176346.00299004"
"China","2017","Walnuts in shell, fresh or dried","Export","31181863","7258070.46553155","Weight in kilograms","7258070.46553155"
"China","2017","Walnuts, fresh or dried, shelled","Import","18329775","2862791","Weight in kilograms","2862791"
"China","2017","Walnuts, fresh or dried, shelled","Export","74870427","10627264.8516525","Weight in kilograms","10627264.8516525"
"China","2017","Walnuts, fresh or dried, shelled","Re-Import","56","27","Weight in kilograms","27"
"China","2017","Chestnuts, fresh or dried","Import","22113650","9291151","Weight in kilograms","9291151"
"China","2017","Chestnuts, fresh or dried","Export","73385012","33922108","Weight in kilograms","33922108"
"China","2017","Pistachios, fresh or dried","Import","183709356","29273751","Weight in kilograms","29273751"
"China","2017","Pistachios, fresh or dried","Export","11959409","1834048","Weight in kilograms","1834048"
"China","2017","Nuts edible, fresh or dried, nes","Import","356195712","75288769.7378483","Weight in kilograms","75288769.7378483"
"China","2017","Nuts edible, fresh or dried, nes","Export","261893551","22666283.8405078","Weight in kilograms","22666283.8405078"
"China","2017","Nuts edible, fresh or dried, nes","Re-Import","552404","37438","Weight in kilograms","37438"
"China","2017","Bananas, including plantains, fresh or dried","Import","579514127","1039142169","Weight in kilograms","1039142169"
"China","2017","Bananas, including plantains, fresh or dried","Export","16489686","15781262","Weight in kilograms","15781262"
"China","2017","Dates, fresh or dried","Import","4147536","8417685","Weight in kilograms","8417685"
"China","2017","Dates, fresh or dried","Export","180064","14402","Weight in kilograms","14402"
"China","2017","Figs, fresh or dried","Import","1942707","653571","Weight in kilograms","653571"
"China","2017","Figs, fresh or dried","Export","636387","68866.4328588287","Weight in kilograms","68866.4328588287"
"China","2017","Pineapples, fresh or dried","Import","145802902","146003122.031584","Weight in kilograms","146003122.031584"
"China","2017","Pineapples, fresh or dried","Export","6734742","5339639.58569982","Weight in kilograms","5339639.58569982"
"China","2017","Avocados, fresh or dried","Import","107250786","32136916","Weight in kilograms","32136916"
"China","2017","Guavas, mangoes and mangosteens, fresh or dried","Import","166773874","76936916","Weight in kilograms","76936916"
"China","2017","Guavas, mangoes and mangosteens, fresh or dried","Export","70011807","36639197","Weight in kilograms","36639197"
"China","2017","Oranges, fresh or dried","Import","382209784","357991695","Weight in kilograms","357991695"
"China","2017","Oranges, fresh or dried","Export","106030948","55783929","Weight in kilograms","55783929"
"China","2017","Mandarin, clementine & citrus hybrids, fresh or dried","Import","87200414","52030087","Weight in kilograms","52030087"
"China","2017","Mandarin, clementine & citrus hybrids, fresh or dried","Export","728106801","502582218","Weight in kilograms","502582218"
"China","2017","Lemons and limes, fresh or dried","Import","31149848","13792040","Weight in kilograms","13792040"
"China","2017","Lemons and limes, fresh or dried","Export","54821783","20380085","Weight in kilograms","20380085"
"China","2017","Lemons and limes, fresh or dried","Re-Import","146","66","Weight in kilograms","66"
"China","2017","Grapefruit, fresh or dried","Import","51204091","42622412","Weight in kilograms","42622412"
"China","2017","Grapefruit, fresh or dried","Export","180672414","193032071","Weight in kilograms","193032071"
"China","2017","Citrus fruits, fresh or dried, nes","Import","409344","314880","Weight in kilograms","314880"
"China","2017","Citrus fruits, fresh or dried, nes","Export","278751","149815","Weight in kilograms","149815"
"China","2017","Grapes, fresh","Import","590149361","233912371","Weight in kilograms","233912371"
"China","2017","Grapes, fresh","Export","735160350","280360601","Weight in kilograms","280360601"
"China","2017","Grapes, dried","Import","43588235","33115470","Weight in kilograms","33115470"
"China","2017","Grapes, dried","Export","29386988","13792173","Weight in kilograms","13792173"
"China","2017","Melons (including watermelons), fresh","Import","31877291","188332112","Weight in kilograms","188332112"
"China","2017","Melons (including watermelons), fresh","Export","131946164","106687956","Weight in kilograms","106687956"
"China","2017","Papaws (papayas), fresh","Import","999108","760581","Weight in kilograms","760581"
"China","2017","Papaws (papayas), fresh","Export","14413071","8552768","Weight in kilograms","8552768"
"China","2017","Apples, fresh","Import","115606997","68849525","Weight in kilograms","68849525"
"China","2017","Apples, fresh","Export","1452799546","1328372893","Weight in kilograms","1328372893"
"China","2017","Pears and quinces, fresh","Import","12362965","7574621","Weight in kilograms","7574621"
"China","2017","Pears and quinces, fresh","Export","543099650","519147822","Weight in kilograms","519147822"
"China","2017","Apricots, fresh","Export","1392451","1177006","Weight in kilograms","1177006"
"China","2017","Cherries, fresh","Import","771260397","101885267","Weight in kilograms","101885267"
"China","2017","Cherries, fresh","Export","340285","49125","Weight in kilograms","49125"
"China","2017","Peaches, nectarines, fresh","Import","24922481","8780037","Weight in kilograms","8780037"
"China","2017","Peaches, nectarines, fresh","Export","141178772","95975286","Weight in kilograms","95975286"
"China","2017","Plums, sloes, fresh","Import","103513028","40619692","Weight in kilograms","40619692"
"China","2017","Plums, sloes, fresh","Export","37280459","20669530","Weight in kilograms","20669530"
"China","2017","Strawberries, fresh","Import","244991","47584","Weight in kilograms","47584"
"China","2017","Strawberries, fresh","Export","5323889","2286796","Weight in kilograms","2286796"
"China","2017","Raspberry, blackberry, mulberry and loganberry, fresh","Import","322344","15211","Weight in kilograms","15211"
"China","2017","Raspberry, blackberry, mulberry and loganberry, fresh","Export","62671","7384","Weight in kilograms","7384"
"China","2017","Cranberries, bilberries, similar fruits, fresh","Import","104391142","12326936","Weight in kilograms","12326936"
"China","2017","Cranberries, bilberries, similar fruits, fresh","Export","178395","41703","Weight in kilograms","41703"
"China","2017","Fruits, fresh nes","Import","1804159415","1432414221","Weight in kilograms","1432414221"
"China","2017","Fruits, fresh nes","Export","245621391","127520130","Weight in kilograms","127520130"
"China","2017","Strawberries, (uncooked steamed or boiled), frozen","Import","20352301","11032256","Weight in kilograms","11032256"
"China","2017","Strawberries, (uncooked steamed or boiled), frozen","Export","110103488","78828952","Weight in kilograms","78828952"
"China","2017","Strawberries, (uncooked steamed or boiled), frozen","Re-Import","132","38","Weight in kilograms","38"
"China","2017","Rasp-, mul-berries, etc (uncooked, steam, boil),froze","Import","2548233","727174","Weight in kilograms","727174"
"China","2017","Rasp-, mul-berries, etc (uncooked, steam, boil),froze","Export","18280152","15205435","Weight in kilograms","15205435"
"China","2017","Rasp-, mul-berries, etc (uncooked, steam, boil),froze","Re-Import","306216","160095","Weight in kilograms","160095"
"China","2017","Fruits and nuts (uncooked, steamed, boiled) frozen,ne","Import","130139674","36087440","Weight in kilograms","36087440"
"China","2017","Fruits and nuts (uncooked, steamed, boiled) frozen,ne","Export","88981486","63640091","Weight in kilograms","63640091"
"China","2017","Fruits and nuts (uncooked, steamed, boiled) frozen,ne","Re-Import","62724","52453","Weight in kilograms","52453"
"China","2017","Cherries provisionally preserved","Import","1284296","459710","Weight in kilograms","459710"
"China","2017","Cherries provisionally preserved","Export","593187","507120","Weight in kilograms","507120"
"China","2017","Fruits and nuts, provisionally preserved nes","Import","822674","1044648","Weight in kilograms","1044648"
"China","2017","Fruits and nuts, provisionally preserved nes","Export","55589447","18866107","Weight in kilograms","18866107"
"China","2017","Apricots, dried","Import","2963267","2134357","Weight in kilograms","2134357"
"China","2017","Apricots, dried","Export","490426","118711","Weight in kilograms","118711"
"China","2017","Prunes, dried","Import","7724757","4362222","Weight in kilograms","4362222"
"China","2017","Prunes, dried","Export","2096156","421023","Weight in kilograms","421023"
"China","2017","Apples, dried","Import","200910","31290.1148389666","Weight in kilograms","31290.1148389666"
"China","2017","Apples, dried","Export","517564","40662","Weight in kilograms","40662"
"China","2017","Apples, dried","Re-Import","480","3","Weight in kilograms","3"
"China","2017","Fruits, dried nes","Import","96255184","59023630.622384","Weight in kilograms","59023630.622384"
"China","2017","Fruits, dried nes","Export","96630755","16490083.1706505","Weight in kilograms","16490083.1706505"
"China","2017","Fruits, dried nes","Re-Import","41519","8766","Weight in kilograms","8766"
"China","2017","Mixtures of edible nuts, dried and preserved fruits","Import","946983","85884","Weight in kilograms","85884"
"China","2017","Mixtures of edible nuts, dried and preserved fruits","Export","1517118","84990","Weight in kilograms","84990"
"China","2017","Peel of citrus fruit or melons","Import","2078016","1709012","Weight in kilograms","1709012"
"China","2017","Peel of citrus fruit or melons","Export","3679838","1346860","Weight in kilograms","1346860"
"China","2016","Coconuts, fresh or dried","Import","142686872","325886388","Weight in kilograms","325886388"
"China","2016","Coconuts, fresh or dried","Export","16102","40783","Weight in kilograms","40783"
"China","2016","Brazil nuts, fresh or dried","Import","365270","177675","Weight in kilograms","177675"
"China","2016","Brazil nuts, fresh or dried","Export","3107","497","Weight in kilograms","497"
"China","2016","Cashew nuts, fresh or dried","Import","20297712","3110876","Weight in kilograms","3110876"
"China","2016","Cashew nuts, fresh or dried","Export","183915","93131","Weight in kilograms","93131"
"China","2016","Almonds in shell fresh or dried","Import","13084639","4115633","Weight in kilograms","4115633"
"China","2016","Almonds in shell fresh or dried","Export","1392181","309358","Weight in kilograms","309358"
"China","2016","Almonds,fresh or dried, shelled","Import","45217803","6463866","Weight in kilograms","6463866"
"China","2016","Almonds,fresh or dried, shelled","Export","2046537","296701","Weight in kilograms","296701"
"China","2016","Hazelnuts and filberts in shell fresh or dried","Import","1843285","562505","Weight in kilograms","562505"
"China","2016","Hazelnuts and filberts in shell fresh or dried","Export","25523","1916","Weight in kilograms","1916"
"China","2016","Hazelnuts and filberts, fresh or dried, shelled","Import","30955519","2925461","Weight in kilograms","2925461"
"China","2016","Hazelnuts and filberts, fresh or dried, shelled","Export","2958844","289010","Weight in kilograms","289010"
"China","2016","Walnuts in shell, fresh or dried","Import","12484222","4801789","Weight in kilograms","4801789"
"China","2016","Walnuts in shell, fresh or dried","Export","901900","241633","Weight in kilograms","241633"
"China","2016","Walnuts, fresh or dried, shelled","Import","19431775","3031114","Weight in kilograms","3031114"
"China","2016","Walnuts, fresh or dried, shelled","Export","29399493","3563727","Weight in kilograms","3563727"
"China","2016","Chestnuts, fresh or dried","Import","15323690","7262221","Weight in kilograms","7262221"
"China","2016","Chestnuts, fresh or dried","Export","77059567","32915557","Weight in kilograms","32915557"
"China","2016","Pistachios, fresh or dried","Import","118878217","17678770","Weight in kilograms","17678770"
"China","2016","Pistachios, fresh or dried","Export","9955589","1405827","Weight in kilograms","1405827"
"China","2016","Nuts edible, fresh or dried, nes","Import","270294625","49678158","Weight in kilograms","49678158"
"China","2016","Nuts edible, fresh or dried, nes","Export","290770615","20669300","Weight in kilograms","20669300"
"China","2016","Bananas, including plantains, fresh or dried","Import","585606854","887191746","Weight in kilograms","887191746"
"China","2016","Bananas, including plantains, fresh or dried","Export","7856594","8278965","Weight in kilograms","8278965"
"China","2016","Dates, fresh or dried","Import","3977050","7690599","Weight in kilograms","7690599"
"China","2016","Dates, fresh or dried","Export","56239","41263","Weight in kilograms","41263"
"China","2016","Figs, fresh or dried","Import","3749493","1921638","Weight in kilograms","1921638"
"China","2016","Figs, fresh or dried","Export","392909","51449","Weight in kilograms","51449"
"China","2016","Pineapples, fresh or dried","Import","109429990","101931834","Weight in kilograms","101931834"
"China","2016","Pineapples, fresh or dried","Export","4057886","3208146","Weight in kilograms","3208146"
"China","2016","Avocados, fresh or dried","Import","78387740","25127974","Weight in kilograms","25127974"
"China","2016","Guavas, mangoes and mangosteens, fresh or dried","Import","168847567","72773007","Weight in kilograms","72773007"
"China","2016","Guavas, mangoes and mangosteens, fresh or dried","Export","56649054","29297896","Weight in kilograms","29297896"
"China","2016","Oranges, fresh or dried","Import","242346586","221797202","Weight in kilograms","221797202"
"China","2016","Oranges, fresh or dried","Export","119811959","75394316","Weight in kilograms","75394316"
"China","2016","Mandarin, clementine & citrus hybrids, fresh or dried","Import","41911038","27162066","Weight in kilograms","27162066"
"China","2016","Mandarin, clementine & citrus hybrids, fresh or dried","Export","916070851","646440241","Weight in kilograms","646440241"
"China","2016","Lemons and limes, fresh or dried","Import","28245875","12065372","Weight in kilograms","12065372"
"China","2016","Lemons and limes, fresh or dried","Export","103300274","42922529","Weight in kilograms","42922529"
"China","2016","Grapefruit, fresh or dried","Import","42329409","34606265","Weight in kilograms","34606265"
"China","2016","Grapefruit, fresh or dried","Export","163919847","168531322","Weight in kilograms","168531322"
"China","2016","Citrus fruits, fresh or dried, nes","Import","16993","10475","Weight in kilograms","10475"
"China","2016","Citrus fruits, fresh or dried, nes","Export","738374","1031437","Weight in kilograms","1031437"
"China","2016","Grapes, fresh","Import","629771582","252396109","Weight in kilograms","252396109"
"China","2016","Grapes, fresh","Export","663603979","254451621","Weight in kilograms","254451621"
"China","2016","Grapes, dried","Import","55164868","37086910","Weight in kilograms","37086910"
"China","2016","Grapes, dried","Export","62245269","28769976","Weight in kilograms","28769976"
"China","2016","Melons (including watermelons), fresh","Import","32805428","204204102","Weight in kilograms","204204102"
"China","2016","Melons (including watermelons), fresh","Export","175568731","106299704","Weight in kilograms","106299704"
"China","2016","Papaws (papayas), fresh","Import","729528","534071","Weight in kilograms","534071"
"China","2016","Papaws (papayas), fresh","Export","13998215","8501581","Weight in kilograms","8501581"
"China","2016","Apples, fresh","Import","123225254","67108778","Weight in kilograms","67108778"
"China","2016","Apples, fresh","Export","1452931587","1322041750","Weight in kilograms","1322041750"
"China","2016","Pears and quinces, fresh","Import","13299836","8223506","Weight in kilograms","8223506"
"China","2016","Pears and quinces, fresh","Export","487011171","452434632","Weight in kilograms","452434632"
"China","2016","Apricots, fresh","Export","1110000","1042594","Weight in kilograms","1042594"
"China","2016","Cherries, fresh","Import","796663885","109255417","Weight in kilograms","109255417"
"China","2016","Cherries, fresh","Export","7125","1982","Weight in kilograms","1982"
"China","2016","Peaches, nectarines, fresh","Import","1392073","433454","Weight in kilograms","433454"
"China","2016","Peaches, nectarines, fresh","Export","109853534","73446486","Weight in kilograms","73446486"
"China","2016","Plums, sloes, fresh","Import","121980330","44623300","Weight in kilograms","44623300"
"China","2016","Plums, sloes, fresh","Export","59632765","27150791","Weight in kilograms","27150791"
"China","2016","Strawberries, fresh","Import","5545","341","Weight in kilograms","341"
"China","2016","Strawberries, fresh","Export","4508349","1575214","Weight in kilograms","1575214"
"China","2016","Raspberry, blackberry, mulberry and loganberry, fresh","Import","593316","31494","Weight in kilograms","31494"
"China","2016","Raspberry, blackberry, mulberry and loganberry, fresh","Export","7357","516","Weight in kilograms","516"
"China","2016","Black, white or red currants and gooseberries, fresh","Import","297","36","Weight in kilograms","36"
"China","2016","Cranberries, bilberries, similar fruits, fresh","Import","78517014","8733697","Weight in kilograms","8733697"
"China","2016","Fruits, fresh nes","Import","1794751971","1402317139","Weight in kilograms","1402317139"
"China","2016","Fruits, fresh nes","Export","268902183","134305757","Weight in kilograms","134305757"
"China","2016","Strawberries, (uncooked steamed or boiled), frozen","Import","20182918","11506275","Weight in kilograms","11506275"
"China","2016","Strawberries, (uncooked steamed or boiled), frozen","Export","107550405","90074929","Weight in kilograms","90074929"
"China","2016","Rasp-, mul-berries, etc (uncooked, steam, boil),froze","Import","4675175","1871027","Weight in kilograms","1871027"
"China","2016","Rasp-, mul-berries, etc (uncooked, steam, boil),froze","Export","22891346","12407621","Weight in kilograms","12407621"
"China","2016","Fruits and nuts (uncooked, steamed, boiled) frozen,ne","Import","118152253","31903167","Weight in kilograms","31903167"
"China","2016","Fruits and nuts (uncooked, steamed, boiled) frozen,ne","Export","92284961","64997569","Weight in kilograms","64997569"
"China","2016","Cherries provisionally preserved","Import","1388568","550520","Weight in kilograms","550520"
"China","2016","Cherries provisionally preserved","Export","342360","196440","Weight in kilograms","196440"
"China","2016","Fruits and nuts, provisionally preserved nes","Import","329801","554799","Weight in kilograms","554799"
"China","2016","Fruits and nuts, provisionally preserved nes","Export","47471034","20175277","Weight in kilograms","20175277"
"China","2016","Apricots, dried","Import","1685604","1282319","Weight in kilograms","1282319"
"China","2016","Apricots, dried","Export","4654751","1347691","Weight in kilograms","1347691"
"China","2016","Prunes, dried","Import","6281695","3421255","Weight in kilograms","3421255"
"China","2016","Prunes, dried","Export","2405065","496813","Weight in kilograms","496813"
"China","2016","Apples, dried","Import","73931","1881","Weight in kilograms","1881"
"China","2016","Apples, dried","Export","579650","43331","Weight in kilograms","43331"
"China","2016","Fruits, dried nes","Import","65873067","34182761","Weight in kilograms","34182761"
"China","2016","Fruits, dried nes","Export","113507730","19501944","Weight in kilograms","19501944"
"China","2016","Mixtures of edible nuts, dried and preserved fruits","Import","792354","77454","Weight in kilograms","77454"
"China","2016","Mixtures of edible nuts, dried and preserved fruits","Export","887151","44886","Weight in kilograms","44886"
"China","2016","Peel of citrus fruit or melons","Import","918597","572315","Weight in kilograms","572315"
"China","2016","Peel of citrus fruit or melons","Export","5229901","1798090","Weight in kilograms","1798090"
"Germany","2018","Coconuts, fresh or dried","Import","60082231.8526291","26246408.7130583","Weight in kilograms","26246408.7130583"
"Germany","2018","Coconuts, fresh or dried","Export","23183494.5579416","8207346.98540361","Weight in kilograms","8207346.98540361"
"Germany","2018","Brazil nuts, fresh or dried","Import","62077450.9564963","7747414","Weight in kilograms","7747414"
"Germany","2018","Brazil nuts, fresh or dried","Export","29835363.0710742","2449343.23105877","Weight in kilograms","2449343.23105877"
"Germany","2018","Cashew nuts, fresh or dried","Import","502583234.266243","48541085.9126374","Weight in kilograms","48541085.9126374"
"Germany","2018","Cashew nuts, fresh or dried","Export","179909890.71854","14474663.3551439","Weight in kilograms","14474663.3551439"
